cond.s.m,echo.1.3,cond.p.m,echo.p.3
s,9.97961E-05,p,0.000299388
s,0.000115936,p,0.000347809
s,0.000113518,p,0.000340555
s,0.000115146,p,0.000345439
s,0.000118428,p,0.000355283
s,0.000120772,p,0.000362317
s,9.13931E-05,p,0.000274179
s,0.00010231,p,0.000306929
s,0.000144366,p,0.000433099
s,0.000108619,p,0.000325857
s,0.000136075,p,0.000408224
s,0.000119765,p,0.000359294
s,0.000104802,p,0.000314406
s,0.000101699,p,0.000305098
s,0.000106618,p,0.000319854
s,9.68421E-05,p,0.000290526
s,0.000118363,p,0.000355088
s,0.000120727,p,0.00036218
s,0.000112868,p,0.000338605
s,0.000120021,p,0.000360063
s,0.000130724,p,0.000392172
s,0.000126994,p,0.000380982
s,0.000121348,p,0.000364044
s,0.000111773,p,0.000335319
s,0.000106392,p,0.000319175
s,0.000128353,p,0.00038506
s,9.85167E-05,p,0.00029555
s,0.000110276,p,0.000330828
s,0.000107709,p,0.000323127
s,0.000102398,p,0.000307193
s,0.00011192,p,0.000335761
s,0.000104628,p,0.000313885
s,0.00011922,p,0.00035766
s,0.000106213,p,0.000318638
s,0.00010909,p,0.000327269
s,0.000125158,p,0.000375474
s,0.000112823,p,0.000338468
s,0.000100787,p,0.000302361
s,0.000115151,p,0.000345453
s,9.85193E-05,p,0.000295558
s,9.68459E-05,p,0.000290538
s,0.000137633,p,0.000412899
s,0.000104778,p,0.000314334
s,0.00011882,p,0.000356459
s,0.000107133,p,0.000321398
s,0.000112478,p,0.000337433
s,0.000106396,p,0.000319187
s,0.000129482,p,0.000388447
s,9.91977E-05,p,0.000297593
s,0.000105349,p,0.000316047
s,0.000116631,p,0.000349893
s,0.000107814,p,0.000323442
s,0.000112265,p,0.000336794
s,0.00013233,p,0.000396991
s,0.000123984,p,0.000371951
s,9.48046E-05,p,0.000284414
s,9.55335E-05,p,0.0002866
s,0.00011567,p,0.00034701
s,0.00011215,p,0.00033645
s,0.000106492,p,0.000319476
s,0.000108544,p,0.000325633
s,0.000109358,p,0.000328074
s,0.000117644,p,0.000352933
s,0.000115831,p,0.000347494
s,0.000126233,p,0.0003787
s,0.000103563,p,0.000310688
s,0.000114407,p,0.000343221
s,0.000140899,p,0.000422698
s,9.38441E-05,p,0.000281532
s,0.000111379,p,0.000334137
s,9.91728E-05,p,0.000297518
s,0.000104034,p,0.000312101
s,0.000108728,p,0.000326184
s,0.000100573,p,0.000301718
s,0.000134599,p,0.000403797
s,0.000127527,p,0.000382582
s,0.000120751,p,0.000362252
s,0.000112638,p,0.000337913
s,0.000114942,p,0.000344825
s,0.000120857,p,0.000362571
s,0.000121765,p,0.000365295
s,0.000132307,p,0.000396922
s,9.58008E-05,p,0.000287402
s,9.27559E-05,p,0.000278268
s,0.000105911,p,0.000317734
s,0.000114258,p,0.000342775
s,0.000130398,p,0.000391194
s,8.34676E-05,p,0.000250403
s,0.000114557,p,0.00034367
s,0.000114532,p,0.000343597
s,0.000123584,p,0.000370751
s,9.66229E-05,p,0.000289869
s,0.000107123,p,0.000321368
s,0.000130103,p,0.00039031
s,9.64239E-05,p,0.000289272
s,0.000111056,p,0.000333169
s,0.000118092,p,0.000354275
s,0.000109654,p,0.000328962
s,0.00011457,p,0.00034371
s,0.000107893,p,0.00032368
s,0.000102028,p,0.000306084
s,0.000116489,p,0.000349466
s,9.28388E-05,p,0.000278516
s,0.000122189,p,0.000366567
s,0.000108192,p,0.000324577
s,0.000152648,p,0.000457945
s,0.000115875,p,0.000347625
s,0.000115789,p,0.000347368
s,0.000126032,p,0.000378095
s,0.00011028,p,0.000330839
s,0.000124009,p,0.000372028
s,0.000114761,p,0.000344284
s,9.90883E-05,p,0.000297265
s,0.000118823,p,0.000356469
s,0.000127734,p,0.000383201
s,9.49569E-05,p,0.000284871
s,0.000102078,p,0.000306235
s,0.00012295,p,0.000368849
s,0.000135693,p,0.00040708
s,9.19956E-05,p,0.000275987
s,0.00011384,p,0.00034152
s,9.05994E-05,p,0.000271798
s,0.000104641,p,0.000313923
s,0.000141194,p,0.000423582
s,0.000135734,p,0.000407202
s,0.000125589,p,0.000376768
s,0.000115489,p,0.000346467
s,9.73508E-05,p,0.000292052
s,0.000112572,p,0.000337716
s,0.000114409,p,0.000343226
s,0.000120278,p,0.000360835
s,0.000117962,p,0.000353887
s,0.000128263,p,0.000384788
s,0.000114308,p,0.000342924
s,0.000136355,p,0.000409064
s,9.77404E-05,p,0.000293221
s,0.000124309,p,0.000372928
s,0.000134251,p,0.000402753
s,0.000120425,p,0.000361274
s,0.000115672,p,0.000347016
s,9.59799E-05,p,0.00028794
s,9.58005E-05,p,0.000287401
s,0.000125813,p,0.000377438
s,0.000118958,p,0.000356873
s,0.000103715,p,0.000311144
s,0.000105902,p,0.000317705
s,0.000102601,p,0.000307803
s,0.000127084,p,0.000381253
s,0.000103697,p,0.000311092
s,0.000116777,p,0.000350331
s,0.00011345,p,0.000340351
s,0.000137225,p,0.000411674
s,0.000119781,p,0.000359343
s,0.000113324,p,0.000339973
s,0.000111452,p,0.000334357
s,0.000105021,p,0.000315062
s,0.000117597,p,0.00035279
s,0.000119711,p,0.000359133
s,0.000115241,p,0.000345723
s,0.000127513,p,0.000382539
s,0.000104121,p,0.000312364
s,0.000117626,p,0.000352878
s,0.000113469,p,0.000340407
s,0.000123156,p,0.000369468
s,0.000106645,p,0.000319934
s,0.000105713,p,0.000317138
s,9.71109E-05,p,0.000291333
s,0.000128389,p,0.000385167
s,0.000112088,p,0.000336265
s,0.00013014,p,0.00039042
s,0.0001379,p,0.000413701
s,0.00012928,p,0.00038784
s,0.00011116,p,0.00033348
s,0.000130215,p,0.000390644
s,0.000109629,p,0.000328886
s,0.000116324,p,0.000348971
s,0.000105237,p,0.000315711
s,0.000109619,p,0.000328857
s,0.000108328,p,0.000324983
s,0.000123836,p,0.000371507
s,0.000100056,p,0.000300167
s,0.000124026,p,0.000372079
s,0.000125311,p,0.000375934
s,0.000120413,p,0.00036124
s,0.000103792,p,0.000311375
s,0.000103097,p,0.00030929
s,0.000103521,p,0.000310564
s,0.000107115,p,0.000321344
s,0.000115476,p,0.000346429
s,9.44362E-05,p,0.000283309
s,0.000105772,p,0.000317316
s,0.000118271,p,0.000354812
s,0.000146059,p,0.000438177
s,9.98342E-05,p,0.000299503
s,9.96167E-05,p,0.00029885
s,0.000135149,p,0.000405446
s,0.000127249,p,0.000381747
s,0.000110358,p,0.000331074
s,0.000108867,p,0.0003266
s,0.000101026,p,0.000303077
s,0.000106671,p,0.000320012
s,0.000102743,p,0.000308229
s,9.9374E-05,p,0.000298122
s,0.000127343,p,0.00038203
s,0.000109125,p,0.000327375
s,9.11511E-05,p,0.000273453
s,0.000122456,p,0.000367369
s,8.12168E-05,p,0.00024365
s,0.000107024,p,0.000321073
s,0.000100499,p,0.000301497
s,0.000104715,p,0.000314144
s,8.17856E-05,p,0.000245357
s,0.000111368,p,0.000334104
s,0.000115765,p,0.000347294
s,0.00010495,p,0.000314851
s,0.000115979,p,0.000347937
s,0.000110621,p,0.000331863
s,0.000110561,p,0.000331684
s,0.00011999,p,0.000359969
s,0.000102961,p,0.000308883
s,8.64253E-05,p,0.000259276
s,0.000142628,p,0.000427885
s,0.000105566,p,0.000316698
s,0.000104749,p,0.000314246
s,0.000126743,p,0.000380229
s,0.000107549,p,0.000322647
s,9.67876E-05,p,0.000290363
s,0.00011116,p,0.00033348
s,0.000113231,p,0.000339694
s,0.000126674,p,0.000380021
s,0.000101695,p,0.000305085
s,0.000111984,p,0.000335953
s,0.000129624,p,0.000388872
s,0.000101739,p,0.000305218
s,0.000118696,p,0.000356088
s,9.28921E-05,p,0.000278676
s,0.000124667,p,0.000374002
s,0.000128254,p,0.000384763
s,8.8393E-05,p,0.000265179
s,0.000107176,p,0.000321529
s,0.00012575,p,0.000377251
s,0.000144803,p,0.000434409
s,0.000102068,p,0.000306204
s,0.000105303,p,0.00031591
s,0.000115742,p,0.000347227
s,0.00010158,p,0.000304741
s,0.000136838,p,0.000410515
s,0.000116142,p,0.000348427
s,0.00010813,p,0.00032439
s,0.000102608,p,0.000307824
s,0.000115355,p,0.000346064
s,8.27941E-05,p,0.000248382
s,8.9816E-05,p,0.000269448
s,0.000105278,p,0.000315834
s,9.76856E-05,p,0.000293057
s,0.000123971,p,0.000371914
s,0.000120612,p,0.000361836
s,0.00011576,p,0.000347281
s,0.000129232,p,0.000387697
s,0.000115816,p,0.000347449
s,0.000113913,p,0.00034174
s,9.05754E-05,p,0.000271726
s,0.000117809,p,0.000353428
s,0.000124267,p,0.000372802
s,0.000122096,p,0.000366287
s,0.000113661,p,0.000340982
s,9.82579E-05,p,0.000294774
s,0.000120267,p,0.0003608
s,0.000104913,p,0.000314739
s,0.000101787,p,0.000305362
s,0.000123795,p,0.000371384
s,0.000105902,p,0.000317706
s,0.000122875,p,0.000368626
s,0.000116328,p,0.000348983
s,0.000107347,p,0.00032204
s,0.000103756,p,0.000311268
s,0.000117094,p,0.000351281
s,0.000108793,p,0.000326379
s,0.000122565,p,0.000367694
s,0.000137576,p,0.000412728
s,0.000105324,p,0.000315972
s,0.000116136,p,0.000348408
s,0.000145635,p,0.000436906
s,9.32758E-05,p,0.000279827
s,0.000110515,p,0.000331544
s,0.00010431,p,0.00031293
s,9.92151E-05,p,0.000297645
s,0.000104084,p,0.000312253
s,0.000106242,p,0.000318726
s,9.71067E-05,p,0.00029132
s,0.000120235,p,0.000360705
s,0.000115906,p,0.000347717
s,9.46668E-05,p,0.000284001
s,0.000125291,p,0.000375873
s,0.000123943,p,0.00037183
s,0.00012374,p,0.00037122
s,0.000119449,p,0.000358346
s,0.000101197,p,0.000303591
s,0.000108625,p,0.000325875
s,0.000104682,p,0.000314045
s,0.000105019,p,0.000315056
s,0.000103967,p,0.0003119
s,0.000113525,p,0.000340576
s,0.00010817,p,0.000324509
s,0.000107917,p,0.00032375
s,0.000128084,p,0.000384251
s,0.000133379,p,0.000400138
s,0.000114832,p,0.000344495
s,0.000106532,p,0.000319597
s,0.000133927,p,0.000401781
s,9.29713E-05,p,0.000278914
s,0.000094173,p,0.000282519
s,0.00010793,p,0.00032379
s,0.000102045,p,0.000306134
s,0.000114829,p,0.000344488
s,0.000132064,p,0.000396191
s,0.000133499,p,0.000400498
s,0.00012256,p,0.00036768
s,9.01628E-05,p,0.000270488
s,0.00010911,p,0.00032733
s,0.000109817,p,0.000329452
s,0.000112911,p,0.000338733
s,0.000106886,p,0.000320658
s,8.93418E-05,p,0.000268025
s,0.000115418,p,0.000346254
s,9.76096E-05,p,0.000292829
s,0.000126459,p,0.000379377
s,0.000124189,p,0.000372568
s,0.00012958,p,0.00038874
s,0.0001131,p,0.000339299
s,0.000117188,p,0.000351564
s,0.000130363,p,0.000391089
s,0.000111997,p,0.000335991
s,0.000112345,p,0.000337035
s,0.000103664,p,0.000310991
s,0.0001137,p,0.000341099
s,0.000119709,p,0.000359127
s,0.000117305,p,0.000351916
s,0.000122977,p,0.00036893
s,0.000123217,p,0.000369651
s,9.58559E-05,p,0.000287568
s,0.000111985,p,0.000335954
s,0.000118086,p,0.000354257
s,0.000102858,p,0.000308575
s,0.000101801,p,0.000305404
s,0.000115757,p,0.000347271
s,0.000116524,p,0.000349572
s,0.000116389,p,0.000349168
s,9.76807E-05,p,0.000293042
s,0.000121052,p,0.000363157
s,0.000103333,p,0.000309998
s,0.000103345,p,0.000310036
s,0.000110858,p,0.000332574
s,0.000125762,p,0.000377286
s,0.000111185,p,0.000333554
s,0.00010308,p,0.00030924
s,0.000123783,p,0.000371348
s,9.74778E-05,p,0.000292433
s,0.000110766,p,0.000332299
s,0.000104583,p,0.000313749
s,0.000128088,p,0.000384263
s,0.000121144,p,0.000363433
s,0.000121952,p,0.000365855
s,0.000103551,p,0.000310652
s,0.000103029,p,0.000309088
s,0.000123145,p,0.000369436
s,0.000133213,p,0.000399638
s,0.000111396,p,0.000334188
s,0.000132355,p,0.000397064
s,0.000110883,p,0.000332648
s,0.000102689,p,0.000308066
s,0.00014938,p,0.000448141
s,0.000135926,p,0.000407777
s,0.000125626,p,0.000376877
s,0.000112537,p,0.000337611
s,0.000106356,p,0.000319069
s,0.000122518,p,0.000367553
s,0.000103516,p,0.000310549
s,0.000108552,p,0.000325655
s,0.000131708,p,0.000395124
s,0.000109834,p,0.000329503
s,0.000109013,p,0.000327039
s,9.97725E-05,p,0.000299317
s,0.000103005,p,0.000309014
s,9.69248E-05,p,0.000290774
s,0.000113855,p,0.000341566
s,0.000127323,p,0.00038197
s,0.000114941,p,0.000344824
s,0.000122373,p,0.00036712
s,0.00010109,p,0.000303269
s,9.93374E-05,p,0.000298012
s,0.000116106,p,0.000348319
s,0.000119067,p,0.000357202
s,0.000115292,p,0.000345877
s,9.48214E-05,p,0.000284464
s,0.00012658,p,0.00037974
s,0.00012973,p,0.000389191
s,0.000105374,p,0.000316121
s,0.000135348,p,0.000406044
s,0.000115067,p,0.0003452
s,0.000119385,p,0.000358155
s,0.000113356,p,0.000340068
s,9.69761E-05,p,0.000290928
s,0.00011856,p,0.000355679
s,0.000107004,p,0.000321011
s,0.000132446,p,0.000397339
s,0.000117503,p,0.000352509
s,0.000125641,p,0.000376924
s,0.000116289,p,0.000348867
s,0.000125568,p,0.000376705
s,0.00011072,p,0.000332161
s,8.99619E-05,p,0.000269886
s,0.000110998,p,0.000332995
s,0.000117246,p,0.000351738
s,0.000112732,p,0.000338195
s,0.000114146,p,0.000342438
s,0.000101426,p,0.000304277
s,0.000103659,p,0.000310976
s,0.000105802,p,0.000317405
s,0.000106089,p,0.000318266
s,9.848E-05,p,0.00029544
s,0.000120864,p,0.000362592
s,0.000134898,p,0.000404695
s,0.000121019,p,0.000363056
s,0.000121426,p,0.000364278
s,0.000110667,p,0.000332002
s,9.58662E-05,p,0.000287599
s,0.000119303,p,0.00035791
s,0.000114186,p,0.000342559
s,0.000112482,p,0.000337445
s,0.000113727,p,0.00034118
s,0.000104953,p,0.000314859
s,0.000114806,p,0.000344417
s,0.000112747,p,0.00033824
s,0.000107142,p,0.000321427
s,9.83234E-05,p,0.00029497
s,0.000115745,p,0.000347236
s,0.000112567,p,0.000337702
s,0.000104067,p,0.000312201
s,0.000132281,p,0.000396842
s,0.000118925,p,0.000356775
s,0.000125277,p,0.000375832
s,0.000103764,p,0.000311292
s,0.000112748,p,0.000338243
s,0.000106689,p,0.000320068
s,9.46582E-05,p,0.000283974
s,0.000107391,p,0.000322173
s,0.000106365,p,0.000319094
s,0.000136779,p,0.000410337
s,0.00010897,p,0.000326909
s,0.000116507,p,0.00034952
s,0.000108382,p,0.000325145
s,0.000118379,p,0.000355136
s,0.000112787,p,0.00033836
s,9.99459E-05,p,0.000299838
s,0.0001093,p,0.000327901
s,9.99547E-05,p,0.000299864
s,0.000112134,p,0.000336402
s,0.000106868,p,0.000320604
s,0.000144879,p,0.000434637
s,0.000127087,p,0.000381261
s,0.000101598,p,0.000304794
s,0.00011715,p,0.000351449
s,0.000114636,p,0.000343908
s,0.000100239,p,0.000300716
s,0.000130251,p,0.000390754
s,0.000114681,p,0.000344044
s,0.000112634,p,0.000337901
s,0.000118972,p,0.000356916
s,0.000107772,p,0.000323317
s,0.000106554,p,0.000319663
s,0.000138233,p,0.000414699
s,0.000105943,p,0.00031783
s,0.000110963,p,0.000332889
s,0.000102974,p,0.000308921
s,0.000116431,p,0.000349292
s,0.000114267,p,0.0003428
s,9.78818E-05,p,0.000293645
s,0.00012329,p,0.000369871
s,0.000143313,p,0.000429939
s,0.000122302,p,0.000366907
s,0.000123775,p,0.000371324
s,0.000120758,p,0.000362275
s,0.000125093,p,0.000375278
s,8.68251E-05,p,0.000260475
s,0.000110241,p,0.000330724
s,0.000110144,p,0.000330432
s,0.000108456,p,0.000325367
s,0.000112654,p,0.000337962
s,0.000111834,p,0.000335502
s,0.000143133,p,0.0004294
s,0.000106776,p,0.000320329
s,0.00011701,p,0.00035103
s,0.000113947,p,0.000341842
s,0.00012802,p,0.000384061
s,0.000108507,p,0.00032552
s,7.52764E-05,p,0.000225829
s,9.63628E-05,p,0.000289088
s,0.000110942,p,0.000332827
s,0.000129088,p,0.000387265
s,0.000121534,p,0.000364601
s,0.000117766,p,0.000353297
s,0.000122282,p,0.000366846
s,8.40206E-05,p,0.000252062
s,0.000116777,p,0.000350332
s,0.000122336,p,0.000367008
s,0.000133896,p,0.000401687
s,0.000123656,p,0.000370969
s,0.000106674,p,0.000320021
s,0.000122298,p,0.000366894
s,0.000129387,p,0.000388162
m,0.000393581,m,0.000393581
m,0.000279717,m,0.000279717
m,0.000357155,m,0.000357155
m,0.000334279,m,0.000334279
m,0.000312534,m,0.000312534
m,0.000309863,m,0.000309863
m,0.000367633,m,0.000367633
m,0.00030888,m,0.00030888
m,0.00029286,m,0.00029286
m,0.00034978,m,0.00034978
m,0.000326549,m,0.000326549
m,0.000306887,m,0.000306887
m,0.000360255,m,0.000360255
m,0.000333356,m,0.000333356
m,0.000299577,m,0.000299577
m,0.000318814,m,0.000318814
m,0.000345086,m,0.000345086
m,0.000315312,m,0.000315312
m,0.000362048,m,0.000362048
m,0.000319538,m,0.000319538
m,0.000326983,m,0.000326983
m,0.000286817,m,0.000286817
m,0.00029354,m,0.00029354
m,0.00032378,m,0.00032378
m,0.000321952,m,0.000321952
m,0.000295445,m,0.000295445
m,0.000330336,m,0.000330336
m,0.000293239,m,0.000293239
m,0.000332295,m,0.000332295
m,0.000349319,m,0.000349319
m,0.0003724,m,0.0003724
m,0.000436509,m,0.000436509
m,0.000284157,m,0.000284157
m,0.000343465,m,0.000343465
m,0.00032916,m,0.00032916
m,0.000339586,m,0.000339586
m,0.000298434,m,0.000298434
m,0.000302941,m,0.000302941
m,0.000275324,m,0.000275324
m,0.000322812,m,0.000322812
m,0.000394888,m,0.000394888
m,0.000338075,m,0.000338075
m,0.000372694,m,0.000372694
m,0.000312844,m,0.000312844
m,0.000376073,m,0.000376073
m,0.000366326,m,0.000366326
m,0.000307264,m,0.000307264
m,0.000320906,m,0.000320906
m,0.000383617,m,0.000383617
m,0.000360396,m,0.000360396
m,0.000422004,m,0.000422004
m,0.000326251,m,0.000326251
m,0.000310041,m,0.000310041
m,0.000329897,m,0.000329897
m,0.000326255,m,0.000326255
m,0.000316366,m,0.000316366
m,0.000361829,m,0.000361829
m,0.000348603,m,0.000348603
m,0.000358556,m,0.000358556
m,0.000340969,m,0.000340969
m,0.000294937,m,0.000294937
m,0.000382697,m,0.000382697
m,0.000280238,m,0.000280238
m,0.000362405,m,0.000362405
m,0.000306991,m,0.000306991
m,0.000322665,m,0.000322665
m,0.000361735,m,0.000361735
m,0.000368366,m,0.000368366
m,0.000325747,m,0.000325747
m,0.00035491,m,0.00035491
m,0.000340444,m,0.000340444
m,0.000272314,m,0.000272314
m,0.000307657,m,0.000307657
m,0.000384231,m,0.000384231
m,0.00022863,m,0.00022863
m,0.000356674,m,0.000356674
m,0.000266424,m,0.000266424
m,0.000318649,m,0.000318649
m,0.000372515,m,0.000372515
m,0.000339377,m,0.000339377
m,0.000349589,m,0.000349589
m,0.000296192,m,0.000296192
m,0.000264537,m,0.000264537
m,0.000285923,m,0.000285923
m,0.000326713,m,0.000326713
m,0.000277776,m,0.000277776
m,0.000315191,m,0.000315191
m,0.000297043,m,0.000297043
m,0.000330651,m,0.000330651
m,0.000402993,m,0.000402993
m,0.000336932,m,0.000336932
m,0.000282726,m,0.000282726
m,0.000420449,m,0.000420449
m,0.000321509,m,0.000321509
m,0.000381618,m,0.000381618
m,0.000357222,m,0.000357222
m,0.00034562,m,0.00034562
m,0.000409602,m,0.000409602
m,0.00034103,m,0.00034103
m,0.000322175,m,0.000322175
m,0.000316017,m,0.000316017
m,0.000344787,m,0.000344787
m,0.000280962,m,0.000280962
m,0.000387025,m,0.000387025
m,0.000325573,m,0.000325573
m,0.000368697,m,0.000368697
m,0.0002618,m,0.0002618
m,0.000366042,m,0.000366042
m,0.000409256,m,0.000409256
m,0.000350699,m,0.000350699
m,0.000328609,m,0.000328609
m,0.00027541,m,0.00027541
m,0.000368862,m,0.000368862
m,0.000352796,m,0.000352796
m,0.000349719,m,0.000349719
m,0.000328827,m,0.000328827
m,0.00042502,m,0.00042502
m,0.000317175,m,0.000317175
m,0.000288387,m,0.000288387
m,0.000344435,m,0.000344435
m,0.000292766,m,0.000292766
m,0.000378153,m,0.000378153
m,0.000385274,m,0.000385274
m,0.00035317,m,0.00035317
m,0.000382474,m,0.000382474
m,0.00027239,m,0.00027239
m,0.000367692,m,0.000367692
m,0.000317876,m,0.000317876
m,0.000369324,m,0.000369324
m,0.000381633,m,0.000381633
m,0.000381948,m,0.000381948
m,0.000336819,m,0.000336819
m,0.000320858,m,0.000320858
m,0.000352219,m,0.000352219
m,0.000371331,m,0.000371331
m,0.000268618,m,0.000268618
m,0.000354001,m,0.000354001
m,0.000357575,m,0.000357575
m,0.000342959,m,0.000342959
m,0.000355814,m,0.000355814
m,0.000357254,m,0.000357254
m,0.000401529,m,0.000401529
m,0.000331929,m,0.000331929
m,0.000275041,m,0.000275041
m,0.000353125,m,0.000353125
m,0.000372345,m,0.000372345
m,0.000304493,m,0.000304493
m,0.000301421,m,0.000301421
m,0.000288118,m,0.000288118
m,0.000306044,m,0.000306044
m,0.000330226,m,0.000330226
m,0.000335949,m,0.000335949
m,0.000325801,m,0.000325801
m,0.000349425,m,0.000349425
m,0.000348902,m,0.000348902
m,0.000374366,m,0.000374366
m,0.00032901,m,0.00032901
m,0.000285971,m,0.000285971
m,0.000300611,m,0.000300611
m,0.000336615,m,0.000336615
m,0.000371159,m,0.000371159
m,0.000333796,m,0.000333796
m,0.000297068,m,0.000297068
m,0.000304016,m,0.000304016
m,0.000352915,m,0.000352915
m,0.000331023,m,0.000331023
m,0.000352529,m,0.000352529
m,0.00032247,m,0.00032247
m,0.000356059,m,0.000356059
m,0.000381979,m,0.000381979
m,0.000401679,m,0.000401679
m,0.00032127,m,0.00032127
m,0.000297649,m,0.000297649
m,0.000339886,m,0.000339886
m,0.000341798,m,0.000341798
m,0.000386377,m,0.000386377
m,0.000331407,m,0.000331407
m,0.000353299,m,0.000353299
m,0.000352542,m,0.000352542
m,0.000355407,m,0.000355407
m,0.000355657,m,0.000355657
m,0.000324551,m,0.000324551
m,0.000317261,m,0.000317261
m,0.000321949,m,0.000321949
m,0.000309659,m,0.000309659
m,0.000356994,m,0.000356994
m,0.000327017,m,0.000327017
m,0.000269187,m,0.000269187
m,0.000333407,m,0.000333407
m,0.000300295,m,0.000300295
m,0.000345921,m,0.000345921
m,0.000325695,m,0.000325695
m,0.000314216,m,0.000314216
m,0.000276393,m,0.000276393
m,0.000378386,m,0.000378386
m,0.000441523,m,0.000441523
m,0.000344323,m,0.000344323
m,0.000336524,m,0.000336524
m,0.000369996,m,0.000369996
m,0.000304588,m,0.000304588
m,0.0002987,m,0.0002987
m,0.000358314,m,0.000358314
m,0.000353188,m,0.000353188
m,0.000269085,m,0.000269085
m,0.000341937,m,0.000341937
m,0.000348694,m,0.000348694
m,0.000372995,m,0.000372995
m,0.000311701,m,0.000311701
m,0.00025591,m,0.00025591
m,0.000295658,m,0.000295658
m,0.000333224,m,0.000333224
m,0.000371769,m,0.000371769
m,0.000326071,m,0.000326071
m,0.000345469,m,0.000345469
m,0.000326879,m,0.000326879
m,0.00032225,m,0.00032225
m,0.000340651,m,0.000340651
m,0.000390745,m,0.000390745
m,0.000418106,m,0.000418106
m,0.000352246,m,0.000352246
m,0.0003188,m,0.0003188
m,0.000327202,m,0.000327202
m,0.00036046,m,0.00036046
m,0.00039911,m,0.00039911
m,0.00034898,m,0.00034898
m,0.00035063,m,0.00035063
m,0.000336725,m,0.000336725
m,0.000283491,m,0.000283491
m,0.000365539,m,0.000365539
m,0.000355335,m,0.000355335
m,0.000325475,m,0.000325475
m,0.000344427,m,0.000344427
m,0.000341471,m,0.000341471
m,0.000379988,m,0.000379988
m,0.00038093,m,0.00038093
m,0.000356948,m,0.000356948
m,0.000331934,m,0.000331934
m,0.000324991,m,0.000324991
m,0.000376576,m,0.000376576
m,0.000332971,m,0.000332971
m,0.000384268,m,0.000384268
m,0.000340874,m,0.000340874
m,0.000284572,m,0.000284572
m,0.00043397,m,0.00043397
m,0.000272823,m,0.000272823
m,0.000290051,m,0.000290051
m,0.000299364,m,0.000299364
m,0.000352486,m,0.000352486
m,0.000395147,m,0.000395147
m,0.000322428,m,0.000322428
m,0.000300193,m,0.000300193
m,0.000346831,m,0.000346831
m,0.000390764,m,0.000390764
m,0.000317926,m,0.000317926
m,0.00033329,m,0.00033329
m,0.000373594,m,0.000373594
m,0.000355831,m,0.000355831
m,0.000334095,m,0.000334095
m,0.000284777,m,0.000284777
m,0.000326939,m,0.000326939
m,0.000353551,m,0.000353551
m,0.00028589,m,0.00028589
m,0.000361021,m,0.000361021
m,0.000388531,m,0.000388531
m,0.000409013,m,0.000409013
m,0.000315995,m,0.000315995
m,0.000352608,m,0.000352608
m,0.000371009,m,0.000371009
m,0.000312111,m,0.000312111
m,0.000315043,m,0.000315043
m,0.000348689,m,0.000348689
m,0.000375378,m,0.000375378
m,0.000337721,m,0.000337721
m,0.000325562,m,0.000325562
m,0.000356237,m,0.000356237
m,0.00034468,m,0.00034468
m,0.000368516,m,0.000368516
m,0.000383474,m,0.000383474
m,0.000268703,m,0.000268703
m,0.000373022,m,0.000373022
m,0.000353271,m,0.000353271
m,0.000332831,m,0.000332831
m,0.000385512,m,0.000385512
m,0.000306744,m,0.000306744
m,0.000287176,m,0.000287176
m,0.000280791,m,0.000280791
m,0.000382494,m,0.000382494
m,0.0002912,m,0.0002912
m,0.000380759,m,0.000380759
m,0.000320409,m,0.000320409
m,0.000292702,m,0.000292702
m,0.000281013,m,0.000281013
m,0.00032716,m,0.00032716
m,0.000307824,m,0.000307824
m,0.000262952,m,0.000262952
m,0.00036998,m,0.00036998
m,0.000325536,m,0.000325536
m,0.000339277,m,0.000339277
m,0.000316033,m,0.000316033
m,0.000314905,m,0.000314905
m,0.000311897,m,0.000311897
m,0.00037352,m,0.00037352
m,0.000275424,m,0.000275424
m,0.000307303,m,0.000307303
m,0.000310244,m,0.000310244
m,0.000350678,m,0.000350678
m,0.000406226,m,0.000406226
m,0.000299274,m,0.000299274
m,0.000224613,m,0.000224613
m,0.000357249,m,0.000357249
m,0.000334812,m,0.000334812
m,0.000382371,m,0.000382371
m,0.00028661,m,0.00028661
m,0.000286901,m,0.000286901
m,0.000361112,m,0.000361112
m,0.000373687,m,0.000373687
m,0.000309774,m,0.000309774
m,0.000287995,m,0.000287995
m,0.000369318,m,0.000369318
m,0.000324365,m,0.000324365
m,0.000359496,m,0.000359496
m,0.000346447,m,0.000346447
m,0.000328763,m,0.000328763
m,0.000314124,m,0.000314124
m,0.000355549,m,0.000355549
m,0.000367273,m,0.000367273
m,0.000325408,m,0.000325408
m,0.000318916,m,0.000318916
m,0.000385374,m,0.000385374
m,0.000324805,m,0.000324805
m,0.000330687,m,0.000330687
m,0.000378294,m,0.000378294
m,0.000279079,m,0.000279079
m,0.000303877,m,0.000303877
m,0.000263194,m,0.000263194
m,0.000362241,m,0.000362241
m,0.000362068,m,0.000362068
m,0.000351913,m,0.000351913
m,0.00030001,m,0.00030001
m,0.000304006,m,0.000304006
m,0.000388401,m,0.000388401
m,0.000345038,m,0.000345038
m,0.000337214,m,0.000337214
m,0.000289205,m,0.000289205
m,0.000311053,m,0.000311053
m,0.000343987,m,0.000343987
m,0.000356786,m,0.000356786
m,0.000352531,m,0.000352531
m,0.00032124,m,0.00032124
m,0.000365426,m,0.000365426
m,0.00032554,m,0.00032554
m,0.000326189,m,0.000326189
m,0.000296428,m,0.000296428
