cond.s.m,echo.s.m,cond.p.m,echo.p.m
1,0.000126731,p,0.000380192
1,0.000131226,p,0.000393678
1,9.98508E-05,p,0.000299552
1,0.000087238,p,0.000261714
1,0.000141064,p,0.000423192
1,0.000119417,p,0.000358252
1,0.000124955,p,0.000374864
1,0.000102692,p,0.000308077
1,0.000107498,p,0.000322493
1,0.000100873,p,0.000302618
1,0.000108957,p,0.00032687
1,0.000119781,p,0.000359342
1,0.000146724,p,0.000440171
1,0.000132118,p,0.000396355
1,9.73407E-05,p,0.000292022
1,0.000133038,p,0.000399113
1,0.000115251,p,0.000345753
1,0.000105404,p,0.000316213
1,0.000115574,p,0.000346722
1,0.000115598,p,0.000346794
1,0.000107928,p,0.000323785
1,0.000124573,p,0.000373719
1,0.00013988,p,0.000419641
1,0.000111932,p,0.000335796
1,0.000160635,p,0.000481904
1,0.000126409,p,0.000379226
1,9.87029E-05,p,0.000296109
1,7.64264E-05,p,0.000229279
1,0.000134768,p,0.000404304
1,9.30041E-05,p,0.000279012
1,0.000118478,p,0.000355434
1,9.81159E-05,p,0.000294348
1,0.00012119,p,0.00036357
1,0.00010658,p,0.000319741
1,7.96845E-05,p,0.000239054
1,0.000120205,p,0.000360616
1,9.96704E-05,p,0.000299011
1,0.000134903,p,0.000404709
1,0.000124437,p,0.000373312
1,9.1588E-05,p,0.000274764
1,0.000144153,p,0.000432459
1,0.000101354,p,0.000304061
1,0.000107339,p,0.000322016
1,0.000125903,p,0.00037771
1,0.00014897,p,0.000446909
1,8.60782E-05,p,0.000258235
1,0.000102607,p,0.00030782
1,0.000108498,p,0.000325493
1,0.000100088,p,0.000300265
1,0.000130454,p,0.000391363
1,0.000136445,p,0.000409335
1,9.32214E-05,p,0.000279664
1,0.000118725,p,0.000356174
1,0.000116768,p,0.000350305
1,0.00010681,p,0.000320431
1,0.000115755,p,0.000347264
1,0.000127516,p,0.000382548
1,0.000143442,p,0.000430327
1,0.000112668,p,0.000338005
1,8.55839E-05,p,0.000256752
1,0.00011512,p,0.000345359
1,0.000121287,p,0.000363861
1,0.000117393,p,0.00035218
1,0.000156426,p,0.000469278
1,9.10577E-05,p,0.000273173
1,0.000128986,p,0.000386958
1,0.000109415,p,0.000328245
1,0.000127409,p,0.000382227
1,0.000133873,p,0.00040162
1,0.000119941,p,0.000359822
1,9.34653E-05,p,0.000280396
1,0.000113308,p,0.000339923
1,0.000115994,p,0.000347981
1,0.00012177,p,0.00036531
1,0.000109235,p,0.000327705
1,0.000115896,p,0.000347687
1,0.000155699,p,0.000467098
1,0.000135034,p,0.000405103
1,0.00013631,p,0.000408931
1,8.59434E-05,p,0.00025783
1,0.000113077,p,0.00033923
1,0.000119839,p,0.000359518
1,0.000109873,p,0.00032962
1,0.000105102,p,0.000315307
1,9.63776E-05,p,0.000289133
1,0.000132079,p,0.000396236
1,0.00011469,p,0.000344069
1,0.000114721,p,0.000344164
1,0.000153906,p,0.000461717
1,0.000123634,p,0.000370902
1,0.000148764,p,0.000446291
1,9.67552E-05,p,0.000290265
1,0.000129289,p,0.000387868
1,0.000136698,p,0.000410095
1,0.000101619,p,0.000304857
1,9.4253E-05,p,0.000282759
1,0.00012397,p,0.00037191
1,0.000150035,p,0.000450104
1,0.000128043,p,0.00038413
1,0.000147536,p,0.000442608
1,0.000118803,p,0.000356408
1,0.000124585,p,0.000373755
3,0.000291067,3,0.000291067
3,0.000345739,3,0.000345739
3,0.00035095,3,0.00035095
3,0.000292557,3,0.000292557
3,0.000258901,3,0.000258901
3,0.000429805,3,0.000429805
3,0.000339426,3,0.000339426
3,0.000310464,3,0.000310464
3,0.00032278,3,0.00032278
3,0.000408027,3,0.000408027
3,0.000420127,3,0.000420127
3,0.000364513,3,0.000364513
3,0.000342157,3,0.000342157
3,0.00040128,3,0.00040128
3,0.000315244,3,0.000315244
3,0.000402094,3,0.000402094
3,0.00039228,3,0.00039228
3,0.000414976,3,0.000414976
3,0.0003254,3,0.0003254
3,0.00037271,3,0.00037271
3,0.00046576,3,0.00046576
3,0.000365974,3,0.000365974
3,0.000356919,3,0.000356919
3,0.000356369,3,0.000356369
3,0.000515977,3,0.000515977
3,0.000376866,3,0.000376866
3,0.000373532,3,0.000373532
3,0.000298845,3,0.000298845
3,0.000309448,3,0.000309448
3,0.000344999,3,0.000344999
3,0.00040317,3,0.00040317
3,0.000351978,3,0.000351978
3,0.000353149,3,0.000353149
3,0.000314701,3,0.000314701
3,0.000443381,3,0.000443381
3,0.000389394,3,0.000389394
3,0.000488686,3,0.000488686
3,0.000330322,3,0.000330322
3,0.000411998,3,0.000411998
3,0.000378544,3,0.000378544
3,0.000344285,3,0.000344285
3,0.000360436,3,0.000360436
3,0.000402661,3,0.000402661
3,0.000359535,3,0.000359535
3,0.000450972,3,0.000450972
3,0.000438045,3,0.000438045
3,0.000285714,3,0.000285714
3,0.000486197,3,0.000486197
3,0.00030263,3,0.00030263
3,0.0002547,3,0.0002547
3,0.000385101,3,0.000385101
3,0.000349494,3,0.000349494
3,0.000275776,3,0.000275776
3,0.000465621,3,0.000465621
3,0.000341258,3,0.000341258
3,0.00035342,3,0.00035342
3,0.000274513,3,0.000274513
3,0.000297299,3,0.000297299
3,0.000415512,3,0.000415512
3,0.000461403,3,0.000461403
3,0.000417908,3,0.000417908
3,0.000410853,3,0.000410853
3,0.000449278,3,0.000449278
3,0.000435785,3,0.000435785
3,0.000471056,3,0.000471056
3,0.000467556,3,0.000467556
3,0.000286378,3,0.000286378
3,0.000364669,3,0.000364669
3,0.000407659,3,0.000407659
3,0.000338188,3,0.000338188
3,0.000329893,3,0.000329893
3,0.000371224,3,0.000371224
3,0.000398907,3,0.000398907
3,0.000411715,3,0.000411715
3,0.000370207,3,0.000370207
3,0.00031411,3,0.00031411
3,0.000251875,3,0.000251875
3,0.000317603,3,0.000317603
3,0.000276538,3,0.000276538
3,0.000482116,3,0.000482116
3,0.000249195,3,0.000249195
3,0.00039843,3,0.00039843
3,0.000369632,3,0.000369632
3,0.000305134,3,0.000305134
3,0.000397974,3,0.000397974
3,0.000299222,3,0.000299222
3,0.000309442,3,0.000309442
3,0.000424089,3,0.000424089
3,0.000365969,3,0.000365969
3,0.000375613,3,0.000375613
3,0.000400829,3,0.000400829
3,0.000477402,3,0.000477402
3,0.000250704,3,0.000250704
3,0.000402054,3,0.000402054
3,0.000279934,3,0.000279934
3,0.000391374,3,0.000391374
3,0.000346668,3,0.000346668
3,0.000394531,3,0.000394531
3,0.000325914,3,0.000325914
3,0.000303073,3,0.000303073
3,0.000314128,3,0.000314128
3,0.000342382,3,0.000342382
3,0.000334983,3,0.000334983
3,0.000299207,3,0.000299207
3,0.000433816,3,0.000433816
3,0.000329688,3,0.000329688
3,0.00031001,3,0.00031001
3,0.000297768,3,0.000297768
3,0.000327103,3,0.000327103
3,0.000424732,3,0.000424732
3,0.000367962,3,0.000367962
3,0.000389063,3,0.000389063
3,0.0003319,3,0.0003319
3,0.000408317,3,0.000408317
3,0.000291932,3,0.000291932
3,0.000269407,3,0.000269407
3,0.000529877,3,0.000529877
3,0.000316079,3,0.000316079
3,0.000365189,3,0.000365189
3,0.000361599,3,0.000361599
3,0.000333909,3,0.000333909
3,0.000377386,3,0.000377386
3,0.000287804,3,0.000287804
3,0.000332181,3,0.000332181
3,0.000401016,3,0.000401016
3,0.000360478,3,0.000360478
3,0.000424581,3,0.000424581
3,0.000319657,3,0.000319657
3,0.000361629,3,0.000361629
3,0.00033261,3,0.00033261
3,0.000289626,3,0.000289626
3,0.000377754,3,0.000377754
3,0.000353468,3,0.000353468
3,0.000431862,3,0.000431862
3,0.000481689,3,0.000481689
3,0.000361307,3,0.000361307
3,0.00026544,3,0.00026544
3,0.00034426,3,0.00034426
3,0.000283556,3,0.000283556
3,0.000384505,3,0.000384505
3,0.000313886,3,0.000313886
3,0.000338394,3,0.000338394
3,0.000327668,3,0.000327668
3,0.000418532,3,0.000418532
3,0.000337895,3,0.000337895
3,0.000376307,3,0.000376307
3,0.000296433,3,0.000296433
3,0.000343077,3,0.000343077
3,0.000477834,3,0.000477834
3,0.000323703,3,0.000323703
3,0.00037452,3,0.00037452
3,0.000365558,3,0.000365558
3,0.000314396,3,0.000314396
3,0.000353079,3,0.000353079
3,0.000412507,3,0.000412507
3,0.000305823,3,0.000305823
3,0.000294927,3,0.000294927
3,0.000267019,3,0.000267019
3,0.000392689,3,0.000392689
3,0.000469024,3,0.000469024
3,0.000448534,3,0.000448534
3,0.000389158,3,0.000389158
3,0.000422124,3,0.000422124
3,0.00027485,3,0.00027485
3,0.000316567,3,0.000316567
3,0.0002032,3,0.0002032
3,0.000352099,3,0.000352099
3,0.000414831,3,0.000414831
3,0.000305383,3,0.000305383
3,0.000366568,3,0.000366568
3,0.000432452,3,0.000432452
3,0.000311275,3,0.000311275
3,0.000381772,3,0.000381772
3,0.000429255,3,0.000429255
3,0.000323645,3,0.000323645
3,0.000411103,3,0.000411103
3,0.000422775,3,0.000422775
3,0.000402093,3,0.000402093
3,0.000349191,3,0.000349191
3,0.000340878,3,0.000340878
3,0.000243564,3,0.000243564
3,0.00045364,3,0.00045364
3,0.000434065,3,0.000434065
3,0.0003223,3,0.0003223
3,0.000441531,3,0.000441531
3,0.000322049,3,0.000322049
3,0.000311977,3,0.000311977
3,0.000412736,3,0.000412736
3,0.000334579,3,0.000334579
3,0.000381537,3,0.000381537
3,0.000316626,3,0.000316626
3,0.000365379,3,0.000365379
3,0.000338645,3,0.000338645
3,0.000341232,3,0.000341232
3,0.000360406,3,0.000360406
3,0.000313927,3,0.000313927
3,0.000415988,3,0.000415988
3,0.00039115,3,0.00039115
3,0.000274505,3,0.000274505
3,0.000310528,3,0.000310528
3,0.000374551,3,0.000374551
3,0.000419391,3,0.000419391
3,0.000257616,3,0.000257616
3,0.000356545,3,0.000356545
3,0.000366081,3,0.000366081
3,0.000424577,3,0.000424577
3,0.000415114,3,0.000415114
3,0.000423266,3,0.000423266
3,0.00029944,3,0.00029944
3,0.000430741,3,0.000430741
3,0.000357036,3,0.000357036
3,0.000435027,3,0.000435027
3,0.000390234,3,0.000390234
3,0.000357754,3,0.000357754
3,0.000274917,3,0.000274917
3,0.000324775,3,0.000324775
3,0.000420785,3,0.000420785
3,0.000343106,3,0.000343106
3,0.000380716,3,0.000380716
3,0.000320595,3,0.000320595
3,0.000417621,3,0.000417621
3,0.000335224,3,0.000335224
3,0.000318865,3,0.000318865
3,0.000315171,3,0.000315171
3,0.000370007,3,0.000370007
3,0.000318473,3,0.000318473
3,0.000417061,3,0.000417061
3,0.000308259,3,0.000308259
3,0.000303441,3,0.000303441
3,0.000341383,3,0.000341383
3,0.000242341,3,0.000242341
3,0.000167206,3,0.000167206
3,0.000328737,3,0.000328737
3,0.000317984,3,0.000317984
3,0.000282644,3,0.000282644
3,0.000377715,3,0.000377715
3,0.000305695,3,0.000305695
3,0.000451637,3,0.000451637
3,0.000417013,3,0.000417013
3,0.000354629,3,0.000354629
3,0.000408523,3,0.000408523
3,0.000283717,3,0.000283717
3,0.000300326,3,0.000300326
3,0.000312128,3,0.000312128
3,0.000323965,3,0.000323965
3,0.000392771,3,0.000392771
3,0.000375432,3,0.000375432
3,0.000360877,3,0.000360877
3,0.000395654,3,0.000395654
3,0.000444083,3,0.000444083
3,0.00033014,3,0.00033014
3,0.000414627,3,0.000414627
3,0.000317188,3,0.000317188
3,0.000294226,3,0.000294226
3,0.000330895,3,0.000330895
3,0.000439837,3,0.000439837
3,0.000369032,3,0.000369032
3,0.000311425,3,0.000311425
3,0.000314081,3,0.000314081
3,0.000350008,3,0.000350008
3,0.000402777,3,0.000402777
3,0.000360248,3,0.000360248
3,0.000351695,3,0.000351695
3,0.000342817,3,0.000342817
3,0.000332825,3,0.000332825
3,0.000445468,3,0.000445468
3,0.000290486,3,0.000290486
3,0.000383868,3,0.000383868
3,0.000430906,3,0.000430906
3,0.000251521,3,0.000251521
3,0.000330818,3,0.000330818
3,0.000436012,3,0.000436012
3,0.000414696,3,0.000414696
3,0.000381434,3,0.000381434
3,0.000314218,3,0.000314218
3,0.000366622,3,0.000366622
3,0.000391076,3,0.000391076
3,0.0003423,3,0.0003423
3,0.000394459,3,0.000394459
3,0.0004001,3,0.0004001
3,0.000275169,3,0.000275169
3,0.000432521,3,0.000432521
3,0.000304982,3,0.000304982
3,0.000348652,3,0.000348652
3,0.000332575,3,0.000332575
3,0.000261574,3,0.000261574
3,0.000281647,3,0.000281647
3,0.000317177,3,0.000317177
3,0.00041649,3,0.00041649
3,0.000310956,3,0.000310956
3,0.00032914,3,0.00032914
3,0.000262254,3,0.000262254
3,0.000282034,3,0.000282034
3,0.00040165,3,0.00040165
3,0.000437639,3,0.000437639
3,0.000345097,3,0.000345097
3,0.000403194,3,0.000403194
3,0.000298401,3,0.000298401
3,0.000323073,3,0.000323073
3,0.000329325,3,0.000329325
3,0.000381809,3,0.000381809
3,0.000297496,3,0.000297496
3,0.000435493,3,0.000435493
3,0.000402162,3,0.000402162
3,0.000389709,3,0.000389709
3,0.000369229,3,0.000369229
3,0.000307636,3,0.000307636
3,0.000403574,3,0.000403574
3,0.000287191,3,0.000287191
3,0.000410908,3,0.000410908
3,0.00029298,3,0.00029298
3,0.000435049,3,0.000435049
3,0.000407278,3,0.000407278
3,0.00042187,3,0.00042187
3,0.000290143,3,0.000290143
3,0.000310713,3,0.000310713
3,0.000338445,3,0.000338445
3,0.000329689,3,0.000329689
3,0.000363108,3,0.000363108
3,0.000443048,3,0.000443048
3,0.000365806,3,0.000365806
3,0.00028354,3,0.00028354
3,0.000306613,3,0.000306613
3,0.000317796,3,0.000317796
3,0.000374511,3,0.000374511
3,0.000299091,3,0.000299091
3,0.000361709,3,0.000361709
3,0.000260887,3,0.000260887
3,0.000324479,3,0.000324479
3,0.000377742,3,0.000377742
3,0.000382315,3,0.000382315
3,0.000338178,3,0.000338178
3,0.000328673,3,0.000328673
3,0.000456331,3,0.000456331
3,0.00036389,3,0.00036389
3,0.000501645,3,0.000501645
3,0.000300746,3,0.000300746
3,0.000380598,3,0.000380598
3,0.000356191,3,0.000356191
3,0.000416203,3,0.000416203
3,0.000485756,3,0.000485756
3,0.000380817,3,0.000380817
3,0.000343964,3,0.000343964
3,0.000403915,3,0.000403915
3,0.000307237,3,0.000307237
3,0.000443651,3,0.000443651
3,0.000297589,3,0.000297589
3,0.000320274,3,0.000320274
3,0.000343267,3,0.000343267
3,0.000377304,3,0.000377304
3,0.000313406,3,0.000313406
3,0.00032976,3,0.00032976
3,0.000295258,3,0.000295258
3,0.000406155,3,0.000406155
3,0.000365908,3,0.000365908
3,0.000384626,3,0.000384626
3,0.000319746,3,0.000319746
3,0.000314986,3,0.000314986
3,0.000314543,3,0.000314543
3,0.000378199,3,0.000378199
3,0.000255637,3,0.000255637
3,0.000352786,3,0.000352786
3,0.000334552,3,0.000334552
3,0.000378694,3,0.000378694
3,0.000314423,3,0.000314423
3,0.000390982,3,0.000390982
3,0.0004068,3,0.0004068
3,0.000410465,3,0.000410465
3,0.000300586,3,0.000300586
3,0.000380505,3,0.000380505
3,0.000348004,3,0.000348004
3,0.000258472,3,0.000258472
3,0.000362591,3,0.000362591
3,0.000315252,3,0.000315252
3,0.000303498,3,0.000303498
3,0.000344684,3,0.000344684
3,0.000323538,3,0.000323538
3,0.000286651,3,0.000286651
3,0.000453745,3,0.000453745
3,0.000310883,3,0.000310883
3,0.000385261,3,0.000385261
3,0.000331858,3,0.000331858
3,0.000335809,3,0.000335809
3,0.000401597,3,0.000401597
3,0.000269939,3,0.000269939
3,0.000502342,3,0.000502342
3,0.000449188,3,0.000449188
3,0.000283805,3,0.000283805
3,0.000372318,3,0.000372318
3,0.000391509,3,0.000391509
3,0.000324227,3,0.000324227
3,0.000334056,3,0.000334056
3,0.000324678,3,0.000324678
3,0.000286835,3,0.000286835
3,0.000366594,3,0.000366594
3,0.000366429,3,0.000366429
3,0.000346981,3,0.000346981
3,0.000406294,3,0.000406294
3,0.000482326,3,0.000482326
3,0.000279392,3,0.000279392
3,0.00038673,3,0.00038673
3,0.000326275,3,0.000326275
3,0.000472168,3,0.000472168
3,0.000322737,3,0.000322737
3,0.000428309,3,0.000428309
3,0.000293982,3,0.000293982
3,0.000418907,3,0.000418907
3,0.000434755,3,0.000434755
3,0.000387234,3,0.000387234
3,0.000305106,3,0.000305106
3,0.000376698,3,0.000376698
3,0.000375135,3,0.000375135
3,0.000357553,3,0.000357553
3,0.000356536,3,0.000356536
3,0.000290461,3,0.000290461
3,0.00031955,3,0.00031955
3,0.000372868,3,0.000372868
3,0.000362994,3,0.000362994
3,0.000277218,3,0.000277218
3,0.000378118,3,0.000378118
3,0.000299155,3,0.000299155
3,0.0002923,3,0.0002923
3,0.000415175,3,0.000415175
3,0.000342013,3,0.000342013
3,0.000447705,3,0.000447705
3,0.000409808,3,0.000409808
3,0.000418928,3,0.000418928
3,0.000346397,3,0.000346397
3,0.000323207,3,0.000323207
3,0.000330265,3,0.000330265
3,0.000372434,3,0.000372434
3,0.000331106,3,0.000331106
3,0.000321218,3,0.000321218
3,0.000338051,3,0.000338051
3,0.000335852,3,0.000335852
3,0.000356749,3,0.000356749
3,0.000290487,3,0.000290487
3,0.000210855,3,0.000210855
3,0.00040345,3,0.00040345
3,0.000243386,3,0.000243386
3,0.000455622,3,0.000455622
3,0.000285708,3,0.000285708
3,0.000274803,3,0.000274803
3,0.000411585,3,0.000411585
3,0.000457742,3,0.000457742
3,0.000327729,3,0.000327729
3,0.000315154,3,0.000315154
3,0.000390954,3,0.000390954
3,0.00032682,3,0.00032682
3,0.00035788,3,0.00035788
3,0.000352884,3,0.000352884
3,0.000496006,3,0.000496006
3,0.000322966,3,0.000322966
3,0.000328416,3,0.000328416
3,0.000320405,3,0.000320405
3,0.000382045,3,0.000382045
3,0.000319959,3,0.000319959
3,0.000353829,3,0.000353829
3,0.000358147,3,0.000358147
3,0.000306627,3,0.000306627
3,0.000344358,3,0.000344358
3,0.000376839,3,0.000376839
3,0.000358345,3,0.000358345
3,0.000317716,3,0.000317716
3,0.000362726,3,0.000362726
3,0.000378393,3,0.000378393
3,0.000282084,3,0.000282084
3,0.000455633,3,0.000455633
3,0.000366468,3,0.000366468
3,0.000360635,3,0.000360635
3,0.000403969,3,0.000403969
3,0.000325342,3,0.000325342
3,0.000380294,3,0.000380294
3,0.000445963,3,0.000445963
3,0.000284513,3,0.000284513
3,0.000306609,3,0.000306609
3,0.000433547,3,0.000433547
3,0.000401456,3,0.000401456
3,0.000383301,3,0.000383301
3,0.000411424,3,0.000411424
3,0.000294494,3,0.000294494
3,0.000387081,3,0.000387081
3,0.000290213,3,0.000290213
3,0.00021952,3,0.00021952
3,0.000376574,3,0.000376574
3,0.000309185,3,0.000309185
3,0.000346277,3,0.000346277
3,0.000387118,3,0.000387118
3,0.000352865,3,0.000352865
3,0.000349734,3,0.000349734
3,0.000368508,3,0.000368508
3,0.00036489,3,0.00036489
3,0.000399378,3,0.000399378
3,0.000378821,3,0.000378821
3,0.000378952,3,0.000378952
3,0.000256369,3,0.000256369
3,0.000379319,3,0.000379319
3,0.000336251,3,0.000336251
3,0.000439495,3,0.000439495
3,0.000246831,3,0.000246831
3,0.000386585,3,0.000386585
3,0.000373455,3,0.000373455
3,0.000419466,3,0.000419466
3,0.000387379,3,0.000387379
3,0.000455108,3,0.000455108
3,0.00027808,3,0.00027808
3,0.000343981,3,0.000343981
3,0.000278485,3,0.000278485
3,0.000344972,3,0.000344972
3,0.000380519,3,0.000380519
3,0.000285551,3,0.000285551
3,0.000256557,3,0.000256557
3,0.000380963,3,0.000380963
3,0.000338712,3,0.000338712
3,0.000365461,3,0.000365461
3,0.000283826,3,0.000283826
3,0.000409064,3,0.000409064
3,0.000360126,3,0.000360126
3,0.000275589,3,0.000275589
3,0.00033544,3,0.00033544
3,0.000371523,3,0.000371523
3,0.000373259,3,0.000373259
3,0.000346986,3,0.000346986
3,0.000276627,3,0.000276627
3,0.000362764,3,0.000362764
3,0.000399031,3,0.000399031
3,0.00040267,3,0.00040267
3,0.000398628,3,0.000398628
3,0.000347994,3,0.000347994
3,0.00040475,3,0.00040475
3,0.000292452,3,0.000292452
3,0.000339285,3,0.000339285
3,0.000353109,3,0.000353109
3,0.000367087,3,0.000367087
3,0.000367622,3,0.000367622
3,0.000472132,3,0.000472132
3,0.000443754,3,0.000443754
3,0.000389621,3,0.000389621
3,0.000267433,3,0.000267433
3,0.000295826,3,0.000295826
3,0.000325312,3,0.000325312
3,0.000266889,3,0.000266889
3,0.000279617,3,0.000279617
3,0.00029531,3,0.00029531
3,0.000323361,3,0.000323361
3,0.000267132,3,0.000267132
3,0.000325087,3,0.000325087
3,0.000306879,3,0.000306879
3,0.000292699,3,0.000292699
3,0.000315644,3,0.000315644
3,0.000344124,3,0.000344124
3,0.00044077,3,0.00044077
3,0.00037163,3,0.00037163
3,0.000401779,3,0.000401779
3,0.000360858,3,0.000360858
3,0.000563797,3,0.000563797
3,0.000427616,3,0.000427616
3,0.000313452,3,0.000313452
3,0.000322766,3,0.000322766
3,0.000374784,3,0.000374784
3,0.000409067,3,0.000409067
3,0.000352397,3,0.000352397
3,0.000341637,3,0.000341637
3,0.000435895,3,0.000435895
3,0.000342337,3,0.000342337
3,0.000467604,3,0.000467604
3,0.000351831,3,0.000351831
3,0.000328428,3,0.000328428
3,0.000349935,3,0.000349935
3,0.000326001,3,0.000326001
3,0.000355294,3,0.000355294
3,0.000348029,3,0.000348029
3,0.000345076,3,0.000345076
3,0.000372917,3,0.000372917
3,0.000318386,3,0.000318386
3,0.000347056,3,0.000347056
3,0.000308631,3,0.000308631
3,0.000283908,3,0.000283908
3,0.000351418,3,0.000351418
3,0.000350092,3,0.000350092
3,0.000300823,3,0.000300823
3,0.000380802,3,0.000380802
3,0.000263273,3,0.000263273
3,0.000361581,3,0.000361581
3,0.000275814,3,0.000275814
3,0.000408771,3,0.000408771
3,0.000407372,3,0.000407372
3,0.000297723,3,0.000297723
3,0.000393676,3,0.000393676
3,0.000311776,3,0.000311776
3,0.000378386,3,0.000378386
3,0.000341442,3,0.000341442
3,0.000431722,3,0.000431722
3,0.000323124,3,0.000323124
3,0.000329578,3,0.000329578
3,0.000393695,3,0.000393695
3,0.000365962,3,0.000365962
3,0.000340372,3,0.000340372
3,0.000285703,3,0.000285703
3,0.000475667,3,0.000475667
3,0.000344267,3,0.000344267
3,0.000362437,3,0.000362437
3,0.000449595,3,0.000449595
3,0.000457106,3,0.000457106
3,0.000530539,3,0.000530539
3,0.00037659,3,0.00037659
3,0.000377112,3,0.000377112
3,0.000337211,3,0.000337211
3,0.000324037,3,0.000324037
3,0.000430016,3,0.000430016
3,0.000348787,3,0.000348787
3,0.000305774,3,0.000305774
3,0.000352447,3,0.000352447
3,0.0004346,3,0.0004346
3,0.00034859,3,0.00034859
3,0.000497423,3,0.000497423
3,0.000277139,3,0.000277139
3,0.000444529,3,0.000444529
3,0.000350119,3,0.000350119
3,0.000305342,3,0.000305342
3,0.000371534,3,0.000371534
3,0.000435078,3,0.000435078
3,0.000312558,3,0.000312558
3,0.000434091,3,0.000434091
3,0.000337973,3,0.000337973
3,0.00041461,3,0.00041461
3,0.000424866,3,0.000424866
3,0.000359677,3,0.000359677
3,0.00035485,3,0.00035485
3,0.000271021,3,0.000271021
3,0.000279187,3,0.000279187
3,0.000314353,3,0.000314353
3,0.000476135,3,0.000476135
3,0.000395037,3,0.000395037
3,0.000347979,3,0.000347979
3,0.000369191,3,0.000369191
3,0.000424825,3,0.000424825
3,0.000398808,3,0.000398808
3,0.000387898,3,0.000387898
3,0.000388839,3,0.000388839
3,0.000372851,3,0.000372851
3,0.000379776,3,0.000379776
3,0.000369457,3,0.000369457
3,0.000365114,3,0.000365114
3,0.000314901,3,0.000314901
3,0.000346225,3,0.000346225
3,0.00046566,3,0.00046566
3,0.000341574,3,0.000341574
3,0.000368012,3,0.000368012
3,0.000289636,3,0.000289636
3,0.000443558,3,0.000443558
3,0.000391198,3,0.000391198
3,0.000311815,3,0.000311815
3,0.000402101,3,0.000402101
3,0.000377042,3,0.000377042
3,0.000335518,3,0.000335518
3,0.000453162,3,0.000453162
3,0.000278784,3,0.000278784
3,0.000381344,3,0.000381344
3,0.00030275,3,0.00030275
3,0.000392861,3,0.000392861
3,0.000319673,3,0.000319673
3,0.00048064,3,0.00048064
3,0.000330971,3,0.000330971
3,0.000286649,3,0.000286649
3,0.000301838,3,0.000301838
3,0.000402093,3,0.000402093
3,0.000392273,3,0.000392273
3,0.000312384,3,0.000312384
3,0.000417641,3,0.000417641
3,0.000422515,3,0.000422515
3,0.000363772,3,0.000363772
3,0.000263945,3,0.000263945
3,0.000334559,3,0.000334559
3,0.000346416,3,0.000346416
3,0.000315599,3,0.000315599
3,0.000402337,3,0.000402337
3,0.000265653,3,0.000265653
3,0.000322684,3,0.000322684
3,0.00033151,3,0.00033151
3,0.00035367,3,0.00035367
3,0.000324745,3,0.000324745
3,0.000298941,3,0.000298941
3,0.000307018,3,0.000307018
3,0.000443661,3,0.000443661
3,0.000375853,3,0.000375853
3,0.000343188,3,0.000343188
3,0.000406104,3,0.000406104
3,0.000395189,3,0.000395189
3,0.000375531,3,0.000375531
3,0.000337031,3,0.000337031
3,0.000349605,3,0.000349605
3,0.000336183,3,0.000336183
3,0.000365565,3,0.000365565
3,0.000364314,3,0.000364314
3,0.000398864,3,0.000398864
3,0.000311517,3,0.000311517
3,0.000327815,3,0.000327815
3,0.00035735,3,0.00035735
3,0.000382859,3,0.000382859
3,0.000350149,3,0.000350149
3,0.000349688,3,0.000349688
3,0.000419417,3,0.000419417
3,0.000382576,3,0.000382576
3,0.000395836,3,0.000395836
3,0.000369779,3,0.000369779
3,0.000242948,3,0.000242948
3,0.000341715,3,0.000341715
3,0.000334558,3,0.000334558
3,0.000397961,3,0.000397961
3,0.000277554,3,0.000277554
3,0.00042924,3,0.00042924
3,0.000330248,3,0.000330248
3,0.000374563,3,0.000374563
3,0.000312716,3,0.000312716
3,0.000404236,3,0.000404236
3,0.00033911,3,0.00033911
3,0.000354613,3,0.000354613
3,0.000361003,3,0.000361003
3,0.000285824,3,0.000285824
3,0.000349274,3,0.000349274
3,0.000434915,3,0.000434915
3,0.000268316,3,0.000268316
3,0.000394851,3,0.000394851
3,0.000372088,3,0.000372088
3,0.000377957,3,0.000377957
3,0.000368155,3,0.000368155
3,0.000317815,3,0.000317815
3,0.000259964,3,0.000259964
3,0.000290347,3,0.000290347
3,0.00042484,3,0.00042484
3,0.000415402,3,0.000415402
3,0.000341502,3,0.000341502
3,0.000283839,3,0.000283839
3,0.000305899,3,0.000305899
3,0.000342068,3,0.000342068
3,0.000293674,3,0.000293674
3,0.000324891,3,0.000324891
3,0.000244948,3,0.000244948
3,0.000426734,3,0.000426734
3,0.000369042,3,0.000369042
3,0.000398713,3,0.000398713
3,0.000375041,3,0.000375041
3,0.000280363,3,0.000280363
3,0.000369294,3,0.000369294
3,0.000373883,3,0.000373883
3,0.000354923,3,0.000354923
3,0.000349642,3,0.000349642
3,0.000392952,3,0.000392952
3,0.000242579,3,0.000242579
3,0.000377582,3,0.000377582
3,0.000338752,3,0.000338752
3,0.000429176,3,0.000429176
3,0.000354571,3,0.000354571
3,0.000306373,3,0.000306373
3,0.000467833,3,0.000467833
3,0.00022698,3,0.00022698
3,0.000364534,3,0.000364534
3,0.000360438,3,0.000360438
3,0.000377452,3,0.000377452
3,0.000303314,3,0.000303314
3,0.000420366,3,0.000420366
3,0.000337005,3,0.000337005
3,0.000444359,3,0.000444359
3,0.000242087,3,0.000242087
3,0.000408788,3,0.000408788
3,0.000333721,3,0.000333721
3,0.000322368,3,0.000322368
3,0.00037387,3,0.00037387
