cond.s.m,echo.1.3,cond.p.m,echo.p.3
s,3.48509E-05,p,0.000104553
s,4.46851E-05,p,0.000134055
s,4.46704E-05,p,0.000134011
s,5.05981E-05,p,0.000151794
s,4.28273E-05,p,0.000128482
s,4.19484E-05,p,0.000125845
s,4.51699E-05,p,0.00013551
s,3.61995E-05,p,0.000108598
s,4.28513E-05,p,0.000128554
s,4.27256E-05,p,0.000128177
s,4.08435E-05,p,0.000122531
s,4.50709E-05,p,0.000135213
s,4.95957E-05,p,0.000148787
s,4.66722E-05,p,0.000140017
s,3.71782E-05,p,0.000111534
s,4.85901E-05,p,0.00014577
s,5.46637E-05,p,0.000163991
s,4.34472E-05,p,0.000130342
s,4.98646E-05,p,0.000149594
s,5.36441E-05,p,0.000160932
s,4.57107E-05,p,0.000137132
s,4.30841E-05,p,0.000129252
s,4.59098E-05,p,0.000137729
s,3.9995E-05,p,0.000119985
s,4.81726E-05,p,0.000144518
s,5.16812E-05,p,0.000155044
s,5.39068E-05,p,0.00016172
s,4.28453E-05,p,0.000128536
s,4.26899E-05,p,0.00012807
s,4.35985E-05,p,0.000130795
s,5.16878E-05,p,0.000155063
s,6.1057E-05,p,0.000183171
s,5.63342E-05,p,0.000169002
s,3.80773E-05,p,0.000114232
s,4.25175E-05,p,0.000127553
s,5.78143E-05,p,0.000173443
s,4.84138E-05,p,0.000145241
s,4.14996E-05,p,0.000124499
s,5.09395E-05,p,0.000152818
s,5.72101E-05,p,0.00017163
s,5.02716E-05,p,0.000150815
s,5.30594E-05,p,0.000159178
s,4.34337E-05,p,0.000130301
s,5.02147E-05,p,0.000150644
s,4.87432E-05,p,0.00014623
s,3.8168E-05,p,0.000114504
s,5.06224E-05,p,0.000151867
s,4.03E-05,p,0.0001209
s,5.18004E-05,p,0.000155401
s,3.75419E-05,p,0.000112626
s,4.25322E-05,p,0.000127597
s,4.03905E-05,p,0.000121171
s,4.79443E-05,p,0.000143833
s,4.29731E-05,p,0.000128919
s,4.58286E-05,p,0.000137486
s,4.716E-05,p,0.00014148
s,5.0453E-05,p,0.000151359
s,5.26934E-05,p,0.00015808
s,5.29153E-05,p,0.000158746
s,5.76869E-05,p,0.000173061
s,4.7569E-05,p,0.000142707
s,4.35357E-05,p,0.000130607
s,4.12612E-05,p,0.000123784
s,4.86646E-05,p,0.000145994
s,4.5117E-05,p,0.000135351
s,5.69075E-05,p,0.000170723
s,4.6215E-05,p,0.000138645
s,4.67014E-05,p,0.000140104
s,4.33086E-05,p,0.000129926
s,4.43717E-05,p,0.000133115
s,3.08839E-05,p,9.26518E-05
s,5.62646E-05,p,0.000168794
s,5.92776E-05,p,0.000177833
s,4.67949E-05,p,0.000140385
s,5.92012E-05,p,0.000177604
s,4.2577E-05,p,0.000127731
s,4.9606E-05,p,0.000148818
s,5.02838E-05,p,0.000150851
s,4.36206E-05,p,0.000130862
s,4.55701E-05,p,0.00013671
s,4.8959E-05,p,0.000146877
s,5.40534E-05,p,0.00016216
s,4.58533E-05,p,0.00013756
s,4.20783E-05,p,0.000126235
s,4.36132E-05,p,0.00013084
s,4.66971E-05,p,0.000140091
s,4.82961E-05,p,0.000144888
s,4.57654E-05,p,0.000137296
s,4.67665E-05,p,0.0001403
s,5.26994E-05,p,0.000158098
s,3.8127E-05,p,0.000114381
s,4.34275E-05,p,0.000130282
s,4.24598E-05,p,0.000127379
s,5.04113E-05,p,0.000151234
s,5.31454E-05,p,0.000159436
s,3.95921E-05,p,0.000118776
s,4.00344E-05,p,0.000120103
s,4.64044E-05,p,0.000139213
s,4.61659E-05,p,0.000138498
s,4.34712E-05,p,0.000130413
s,4.56559E-05,p,0.000136968
s,5.8464E-05,p,0.000175392
s,5.02515E-05,p,0.000150755
s,4.36694E-05,p,0.000131008
s,4.92537E-05,p,0.000147761
s,5.88671E-05,p,0.000176601
s,4.0376E-05,p,0.000121128
s,5.88606E-05,p,0.000176582
s,4.21701E-05,p,0.00012651
s,4.393E-05,p,0.00013179
s,4.70018E-05,p,0.000141005
s,4.45058E-05,p,0.000133517
s,3.9484E-05,p,0.000118452
s,5.53084E-05,p,0.000165925
s,3.44558E-05,p,0.000103368
s,3.8814E-05,p,0.000116442
s,5.10897E-05,p,0.000153269
s,4.30723E-05,p,0.000129217
s,5.43472E-05,p,0.000163042
s,4.53299E-05,p,0.00013599
s,4.0291E-05,p,0.000120873
s,3.16639E-05,p,9.49918E-05
s,5.94186E-05,p,0.000178256
s,0.00004295,p,0.00012885
s,5.05926E-05,p,0.000151778
s,3.75284E-05,p,0.000112585
s,4.35045E-05,p,0.000130514
s,4.6579E-05,p,0.000139737
s,4.48845E-05,p,0.000134654
s,4.57816E-05,p,0.000137345
s,4.38066E-05,p,0.00013142
s,4.8251E-05,p,0.000144753
s,5.51097E-05,p,0.000165329
s,3.93727E-05,p,0.000118118
s,4.79731E-05,p,0.000143919
s,4.82685E-05,p,0.000144806
s,6.26798E-05,p,0.000188039
s,4.20935E-05,p,0.00012628
s,4.86741E-05,p,0.000146022
s,4.54022E-05,p,0.000136207
s,4.0804E-05,p,0.000122412
s,4.48087E-05,p,0.000134426
s,5.28064E-05,p,0.000158419
s,5.76448E-05,p,0.000172934
s,5.59416E-05,p,0.000167825
s,4.71457E-05,p,0.000141437
s,4.84724E-05,p,0.000145417
s,4.89546E-05,p,0.000146864
s,4.4908E-05,p,0.000134724
s,4.52513E-05,p,0.000135754
s,4.07274E-05,p,0.000122182
s,4.87098E-05,p,0.000146129
s,3.5561E-05,p,0.000106683
s,5.1742E-05,p,0.000155226
s,5.97134E-05,p,0.00017914
s,5.66274E-05,p,0.000169882
s,4.39516E-05,p,0.000131855
s,5.00832E-05,p,0.00015025
s,4.20241E-05,p,0.000126072
s,5.24564E-05,p,0.000157369
s,4.68139E-05,p,0.000140442
s,5.13131E-05,p,0.000153939
s,3.50583E-05,p,0.000105175
s,4.5843E-05,p,0.000137529
s,5.75373E-05,p,0.000172612
s,5.77587E-05,p,0.000173276
s,5.20386E-05,p,0.000156116
s,5.12498E-05,p,0.000153749
s,5.1005E-05,p,0.000153015
s,4.41022E-05,p,0.000132307
s,4.56016E-05,p,0.000136805
s,4.61011E-05,p,0.000138303
s,4.63598E-05,p,0.000139079
s,5.3636E-05,p,0.000160908
s,4.27745E-05,p,0.000128323
s,5.33322E-05,p,0.000159996
s,5.17135E-05,p,0.000155141
s,4.94378E-05,p,0.000148314
s,4.60992E-05,p,0.000138297
s,4.00835E-05,p,0.00012025
s,3.70198E-05,p,0.000111059
s,5.12383E-05,p,0.000153715
s,4.99718E-05,p,0.000149915
s,4.92979E-05,p,0.000147894
s,4.25401E-05,p,0.00012762
s,4.90877E-05,p,0.000147263
s,4.45203E-05,p,0.000133561
s,5.0957E-05,p,0.000152871
s,4.01807E-05,p,0.000120542
s,4.36734E-05,p,0.00013102
s,3.72394E-05,p,0.000111718
s,4.49859E-05,p,0.000134958
s,3.89289E-05,p,0.000116787
s,5.92216E-05,p,0.000177665
s,4.76318E-05,p,0.000142895
s,5.19727E-05,p,0.000155918
s,6.26066E-05,p,0.00018782
s,4.09069E-05,p,0.000122721
s,3.99159E-05,p,0.000119748
s,4.0392E-05,p,0.000121176
s,4.19187E-05,p,0.000125756
s,4.7177E-05,p,0.000141531
s,5.74171E-05,p,0.000172251
s,5.12172E-05,p,0.000153652
s,4.14845E-05,p,0.000124454
s,4.61655E-05,p,0.000138497
s,4.38898E-05,p,0.00013167
s,5.40547E-05,p,0.000162164
s,4.10963E-05,p,0.000123289
s,5.08425E-05,p,0.000152528
s,4.21242E-05,p,0.000126373
s,4.35418E-05,p,0.000130625
s,4.3141E-05,p,0.000129423
s,3.8007E-05,p,0.000114021
s,5.60026E-05,p,0.000168008
s,4.77856E-05,p,0.000143357
s,5.5946E-05,p,0.000167838
s,4.62312E-05,p,0.000138693
s,5.19887E-05,p,0.000155966
s,4.92898E-05,p,0.000147869
s,5.29943E-05,p,0.000158983
s,5.00815E-05,p,0.000150245
s,4.90706E-05,p,0.000147212
m,0.000129179,m,0.000129179
m,0.00013298,m,0.00013298
m,0.000138326,m,0.000138326
m,0.000122542,m,0.000122542
m,0.000122703,m,0.000122703
m,0.000126397,m,0.000126397
m,0.000150321,m,0.000150321
m,0.000141572,m,0.000141572
m,0.000149657,m,0.000149657
m,0.000163674,m,0.000163674
m,0.000126772,m,0.000126772
m,0.000117263,m,0.000117263
m,0.000130234,m,0.000130234
m,0.000120126,m,0.000120126
m,0.000116775,m,0.000116775
m,0.000155301,m,0.000155301
m,0.000144508,m,0.000144508
m,0.000172433,m,0.000172433
m,0.000105188,m,0.000105188
m,0.000145759,m,0.000145759
m,0.000125162,m,0.000125162
m,0.000141175,m,0.000141175
m,0.000139624,m,0.000139624
m,0.000122005,m,0.000122005
m,0.000169095,m,0.000169095
m,0.000150001,m,0.000150001
m,0.000150167,m,0.000150167
m,0.000124958,m,0.000124958
m,0.000151484,m,0.000151484
m,0.000108177,m,0.000108177
m,0.000135833,m,0.000135833
m,0.000156152,m,0.000156152
m,0.000122768,m,0.000122768
m,0.000128441,m,0.000128441
m,0.000134359,m,0.000134359
m,0.000146898,m,0.000146898
m,0.000125531,m,0.000125531
m,0.000136765,m,0.000136765
m,0.000143905,m,0.000143905
m,0.000137269,m,0.000137269
m,0.000132946,m,0.000132946
m,0.000163243,m,0.000163243
m,0.000139908,m,0.000139908
m,0.000141597,m,0.000141597
m,0.00011166,m,0.00011166
m,0.000183342,m,0.000183342
m,0.000143642,m,0.000143642
m,0.000176815,m,0.000176815
m,0.000164607,m,0.000164607
m,0.000154738,m,0.000154738
m,0.000139171,m,0.000139171
m,0.00014146,m,0.00014146
m,0.000152418,m,0.000152418
m,0.000148138,m,0.000148138
m,0.000119817,m,0.000119817
m,0.000146634,m,0.000146634
m,0.000154243,m,0.000154243
m,0.000146286,m,0.000146286
m,0.000154002,m,0.000154002
m,0.000130449,m,0.000130449
m,0.000178611,m,0.000178611
m,0.000147452,m,0.000147452
m,0.000141839,m,0.000141839
m,0.000121564,m,0.000121564
m,0.000152658,m,0.000152658
m,0.000127992,m,0.000127992
m,0.00014601,m,0.00014601
m,0.00017044,m,0.00017044
m,0.00013063,m,0.00013063
m,0.000130334,m,0.000130334
m,0.000137808,m,0.000137808
m,0.000130911,m,0.000130911
m,0.000155726,m,0.000155726
m,0.00012866,m,0.00012866
m,0.000111098,m,0.000111098
m,0.000147081,m,0.000147081
m,0.000115859,m,0.000115859
m,0.000126758,m,0.000126758
m,0.000121758,m,0.000121758
m,0.000170265,m,0.000170265
m,0.000135927,m,0.000135927
m,0.000125619,m,0.000125619
m,0.000137543,m,0.000137543
m,0.000136332,m,0.000136332
m,0.000142574,m,0.000142574
m,0.000120525,m,0.000120525
m,0.000142678,m,0.000142678
m,0.0001558,m,0.0001558
m,0.000152774,m,0.000152774
m,0.000148399,m,0.000148399
m,0.000127876,m,0.000127876
m,0.00011171,m,0.00011171
m,0.000169838,m,0.000169838
m,0.000122719,m,0.000122719
m,0.000153206,m,0.000153206
m,0.00013067,m,0.00013067
m,0.000153783,m,0.000153783
m,0.000159657,m,0.000159657
m,0.000132375,m,0.000132375
m,0.000150299,m,0.000150299
m,0.000165632,m,0.000165632
m,0.000125868,m,0.000125868
m,0.000160644,m,0.000160644
m,0.000156996,m,0.000156996
m,0.000156378,m,0.000156378
m,0.00013506,m,0.00013506
m,0.000112478,m,0.000112478
m,0.000131775,m,0.000131775
m,0.000128983,m,0.000128983
m,0.000114122,m,0.000114122
m,0.000119078,m,0.000119078
m,0.000128187,m,0.000128187
m,0.000145554,m,0.000145554
m,0.000145467,m,0.000145467
m,0.000101102,m,0.000101102
m,0.000176138,m,0.000176138
m,0.000126203,m,0.000126203
m,0.000137072,m,0.000137072
m,0.000116833,m,0.000116833
m,0.000116524,m,0.000116524
m,0.00011562,m,0.00011562
m,0.000137156,m,0.000137156
m,0.000150127,m,0.000150127
m,0.000168985,m,0.000168985
m,0.000149778,m,0.000149778
m,0.000157199,m,0.000157199
m,0.000158513,m,0.000158513
m,0.000145943,m,0.000145943
m,0.000147572,m,0.000147572
m,0.000147197,m,0.000147197
m,0.000119112,m,0.000119112
m,0.000108619,m,0.000108619
m,0.000142898,m,0.000142898
m,0.000145439,m,0.000145439
m,0.000139011,m,0.000139011
m,0.000179155,m,0.000179155
m,0.000145466,m,0.000145466
m,0.000155824,m,0.000155824
m,0.000135213,m,0.000135213
m,0.000120998,m,0.000120998
m,0.000166467,m,0.000166467
m,0.000128801,m,0.000128801
m,0.000158315,m,0.000158315
m,0.000124718,m,0.000124718
m,0.000139866,m,0.000139866
m,0.000141025,m,0.000141025
m,0.000121889,m,0.000121889
m,0.000130652,m,0.000130652
m,0.000165692,m,0.000165692
m,0.000130115,m,0.000130115
m,0.000152292,m,0.000152292
m,0.00014144,m,0.00014144
m,0.000121991,m,0.000121991
m,0.000118451,m,0.000118451
m,0.000131823,m,0.000131823
m,0.000131783,m,0.000131783
m,0.000120043,m,0.000120043
m,0.000123872,m,0.000123872
m,0.000156683,m,0.000156683
m,0.000152848,m,0.000152848
m,0.000165048,m,0.000165048
m,0.000121457,m,0.000121457
m,0.000136959,m,0.000136959
m,0.000133616,m,0.000133616
m,0.000163562,m,0.000163562
m,0.00012554,m,0.00012554
m,0.000139524,m,0.000139524
m,0.000110162,m,0.000110162
m,0.000116455,m,0.000116455
m,0.00011253,m,0.00011253
m,0.000155522,m,0.000155522
m,0.000154213,m,0.000154213
m,0.000144375,m,0.000144375
m,0.000145241,m,0.000145241
m,0.000127398,m,0.000127398
m,0.000153611,m,0.000153611
m,0.000152679,m,0.000152679
m,0.000149542,m,0.000149542
m,0.000119151,m,0.000119151
m,0.000141276,m,0.000141276
m,0.00015048,m,0.00015048
m,0.000145539,m,0.000145539
m,0.000135127,m,0.000135127
m,0.000137196,m,0.000137196
m,0.000161566,m,0.000161566
m,0.000150973,m,0.000150973
m,0.000149658,m,0.000149658
m,0.000158977,m,0.000158977
m,0.000144809,m,0.000144809
m,0.000143486,m,0.000143486
m,0.000146745,m,0.000146745
m,0.000171045,m,0.000171045
m,0.000130863,m,0.000130863
m,0.000139787,m,0.000139787
m,0.000153942,m,0.000153942
m,0.000147527,m,0.000147527
m,0.000158788,m,0.000158788
m,0.000159147,m,0.000159147
m,0.000114685,m,0.000114685
m,0.000138324,m,0.000138324
m,0.000131702,m,0.000131702
m,0.000130675,m,0.000130675
m,0.000152273,m,0.000152273
m,0.000144696,m,0.000144696
m,0.000126373,m,0.000126373
m,0.000156919,m,0.000156919
m,0.000130405,m,0.000130405
m,0.000132942,m,0.000132942
m,0.000176489,m,0.000176489
m,0.000138664,m,0.000138664
m,0.000140706,m,0.000140706
m,0.000154332,m,0.000154332
m,0.000145157,m,0.000145157
m,0.000127002,m,0.000127002
m,0.00013547,m,0.00013547
m,0.000138631,m,0.000138631
m,0.000160321,m,0.000160321
m,0.000151918,m,0.000151918
m,0.000113064,m,0.000113064
m,0.000173985,m,0.000173985
m,0.000114884,m,0.000114884
m,0.000147474,m,0.000147474
m,0.000141173,m,0.000141173
m,0.000134882,m,0.000134882
m,0.000134199,m,0.000134199
m,0.000130589,m,0.000130589
m,0.000122408,m,0.000122408
m,0.000125872,m,0.000125872
m,0.000162012,m,0.000162012
m,0.000168424,m,0.000168424
m,0.000169759,m,0.000169759
m,0.000140024,m,0.000140024
m,0.000137466,m,0.000137466
m,0.000124487,m,0.000124487
m,0.000161074,m,0.000161074
m,0.000152089,m,0.000152089
m,0.000130794,m,0.000130794
m,0.000128153,m,0.000128153
m,0.000130983,m,0.000130983
m,0.000135386,m,0.000135386
m,0.000158052,m,0.000158052
m,0.000132161,m,0.000132161
m,0.000149978,m,0.000149978
m,9.47254E-05,m,9.47254E-05
m,0.000157105,m,0.000157105
m,0.000114191,m,0.000114191
m,0.000157485,m,0.000157485
m,0.000109503,m,0.000109503
m,0.000129679,m,0.000129679
m,0.000137326,m,0.000137326
m,0.000161084,m,0.000161084
m,0.000140469,m,0.000140469
m,0.000193742,m,0.000193742
m,0.000178581,m,0.000178581
m,0.000135517,m,0.000135517
m,0.000157128,m,0.000157128
m,0.000149935,m,0.000149935
m,0.000148588,m,0.000148588
m,0.000158854,m,0.000158854
m,0.000113211,m,0.000113211
m,0.000156688,m,0.000156688
m,0.000118554,m,0.000118554
m,0.000137311,m,0.000137311
m,0.000145421,m,0.000145421
m,0.000121731,m,0.000121731
m,0.000164488,m,0.000164488
m,0.000135947,m,0.000135947
m,0.000118223,m,0.000118223
m,0.000169784,m,0.000169784
m,0.000142043,m,0.000142043
m,0.000114781,m,0.000114781
m,0.000145973,m,0.000145973
m,0.000107973,m,0.000107973
m,0.000137072,m,0.000137072
m,0.000128274,m,0.000128274
m,0.000142122,m,0.000142122
m,0.000147431,m,0.000147431
m,0.000139843,m,0.000139843
m,0.0001541,m,0.0001541
m,0.000136073,m,0.000136073
m,0.000113355,m,0.000113355
m,0.00010994,m,0.00010994
m,0.000163471,m,0.000163471
m,0.000131877,m,0.000131877
m,0.000138795,m,0.000138795
m,0.000143055,m,0.000143055
m,0.00012643,m,0.00012643
m,0.000128984,m,0.000128984
m,0.000145986,m,0.000145986
m,0.000148292,m,0.000148292
m,0.000152084,m,0.000152084
m,0.000170953,m,0.000170953
m,0.000150311,m,0.000150311
m,0.000130234,m,0.000130234
m,0.000118095,m,0.000118095
m,0.000136729,m,0.000136729
m,0.000157202,m,0.000157202
m,0.000145572,m,0.000145572
m,0.000139522,m,0.000139522
m,0.000153539,m,0.000153539
m,0.000139903,m,0.000139903
m,0.000157501,m,0.000157501
m,0.000130905,m,0.000130905
m,0.000153519,m,0.000153519
m,0.000132593,m,0.000132593
m,0.000130818,m,0.000130818
m,0.000137333,m,0.000137333
m,0.000148424,m,0.000148424
m,0.000155311,m,0.000155311
m,0.00014013,m,0.00014013
m,0.000132289,m,0.000132289
m,0.000130857,m,0.000130857
m,0.000150629,m,0.000150629
m,0.000132925,m,0.000132925
m,0.000142038,m,0.000142038
m,0.000154668,m,0.000154668
m,0.000109778,m,0.000109778
m,0.000135353,m,0.000135353
m,0.000113522,m,0.000113522
m,0.000143455,m,0.000143455
m,0.000154295,m,0.000154295
m,0.000145913,m,0.000145913
m,0.00015211,m,0.00015211
m,0.000114169,m,0.000114169
m,0.000114285,m,0.000114285
m,0.000154886,m,0.000154886
m,0.000135041,m,0.000135041
m,0.000136137,m,0.000136137
m,0.000112013,m,0.000112013
m,0.000134721,m,0.000134721
m,0.000137417,m,0.000137417
m,0.000130256,m,0.000130256
m,0.000138055,m,0.000138055
m,0.00012376,m,0.00012376
m,0.000155874,m,0.000155874
m,0.000152722,m,0.000152722
m,0.000162118,m,0.000162118
m,0.000161906,m,0.000161906
m,0.000148521,m,0.000148521
m,0.000140671,m,0.000140671
m,0.00016023,m,0.00016023
m,0.000115488,m,0.000115488
m,0.000102362,m,0.000102362
m,0.000131073,m,0.000131073
m,0.00011402,m,0.00011402
m,0.000139757,m,0.000139757
m,0.000143481,m,0.000143481
m,0.000163344,m,0.000163344
m,0.000162948,m,0.000162948
m,0.000126309,m,0.000126309
m,0.000136566,m,0.000136566
m,0.00013709,m,0.00013709
m,0.000162586,m,0.000162586
m,0.000139035,m,0.000139035
m,0.000139388,m,0.000139388
m,0.000168722,m,0.000168722
m,0.000127615,m,0.000127615
m,0.000115638,m,0.000115638
m,0.000152363,m,0.000152363
m,0.000158053,m,0.000158053
m,0.000149479,m,0.000149479
m,0.000140748,m,0.000140748
m,0.000164416,m,0.000164416
m,0.000163498,m,0.000163498
m,0.000156112,m,0.000156112
m,0.000124057,m,0.000124057
m,0.00012481,m,0.00012481
m,0.000137755,m,0.000137755
m,0.000130932,m,0.000130932
m,0.000128154,m,0.000128154
m,0.000111712,m,0.000111712
m,0.000162254,m,0.000162254
m,0.000136879,m,0.000136879
m,0.000146729,m,0.000146729
m,0.000154003,m,0.000154003
m,0.000138977,m,0.000138977
m,0.000149665,m,0.000149665
m,0.000129919,m,0.000129919
m,0.000132364,m,0.000132364
m,0.00015544,m,0.00015544
m,0.000173897,m,0.000173897
m,0.000176417,m,0.000176417
m,0.000139139,m,0.000139139
m,0.00012161,m,0.00012161
m,0.000146045,m,0.000146045
m,0.000143488,m,0.000143488
m,0.000171223,m,0.000171223
m,0.000116797,m,0.000116797
m,0.000138587,m,0.000138587
m,0.000129573,m,0.000129573
m,0.000167879,m,0.000167879
m,0.000169863,m,0.000169863
m,0.000150668,m,0.000150668
m,0.00014599,m,0.00014599
m,0.000118257,m,0.000118257
m,0.000155076,m,0.000155076
m,0.000126363,m,0.000126363
m,0.000124372,m,0.000124372
m,0.000144414,m,0.000144414
m,0.000103466,m,0.000103466
m,0.000137866,m,0.000137866
m,0.000146344,m,0.000146344
m,0.000196947,m,0.000196947
m,0.000137651,m,0.000137651
m,0.000132754,m,0.000132754
m,0.000138752,m,0.000138752
m,0.000145464,m,0.000145464
m,0.000119504,m,0.000119504
m,0.000118706,m,0.000118706
m,0.000129209,m,0.000129209
m,0.000138547,m,0.000138547
m,0.000109946,m,0.000109946
m,0.000168536,m,0.000168536
m,0.00016881,m,0.00016881
m,0.000160087,m,0.000160087
m,0.000138742,m,0.000138742
m,0.000145098,m,0.000145098
m,0.000147309,m,0.000147309
m,0.000110578,m,0.000110578
m,0.000156306,m,0.000156306
m,0.000149124,m,0.000149124
m,0.000147492,m,0.000147492
m,0.000125976,m,0.000125976
m,0.000132705,m,0.000132705
m,0.000164574,m,0.000164574
m,0.000123915,m,0.000123915
m,0.000181025,m,0.000181025
m,0.000141631,m,0.000141631
m,0.000184903,m,0.000184903
m,0.000137924,m,0.000137924
m,0.000113808,m,0.000113808
m,0.000118613,m,0.000118613
m,0.000146548,m,0.000146548
m,0.000191884,m,0.000191884
m,0.00013916,m,0.00013916
m,0.000131798,m,0.000131798
m,0.000105709,m,0.000105709
m,0.000133741,m,0.000133741
m,0.000159888,m,0.000159888
m,0.000103053,m,0.000103053
m,0.000146583,m,0.000146583
m,0.000165758,m,0.000165758
m,0.000163641,m,0.000163641
m,0.000141296,m,0.000141296
m,0.000132322,m,0.000132322
m,0.000102756,m,0.000102756
m,0.000115719,m,0.000115719
m,0.000146486,m,0.000146486
m,0.000129676,m,0.000129676
m,0.000149603,m,0.000149603
m,0.000145431,m,0.000145431
m,0.000171137,m,0.000171137
m,0.000108642,m,0.000108642
m,0.000119469,m,0.000119469
m,0.000157367,m,0.000157367
m,0.000149936,m,0.000149936
m,0.000124156,m,0.000124156
m,0.000149791,m,0.000149791
m,0.000157367,m,0.000157367
m,0.000100736,m,0.000100736
m,0.000170701,m,0.000170701
m,0.00014827,m,0.00014827
m,0.000133857,m,0.000133857
m,0.000164157,m,0.000164157
m,0.000164281,m,0.000164281
m,0.000142276,m,0.000142276
m,0.000152016,m,0.000152016
m,0.00011911,m,0.00011911
m,0.000159914,m,0.000159914
m,0.000154636,m,0.000154636
m,0.000145749,m,0.000145749
m,0.000144106,m,0.000144106
m,0.000112591,m,0.000112591
m,0.000154321,m,0.000154321
m,0.000144644,m,0.000144644
m,0.000130833,m,0.000130833
m,0.000156884,m,0.000156884
m,0.000132286,m,0.000132286
m,0.000130611,m,0.000130611
m,0.000135067,m,0.000135067
m,0.000195285,m,0.000195285
m,0.000101124,m,0.000101124
m,0.00012559,m,0.00012559
m,0.000155426,m,0.000155426
m,0.000128011,m,0.000128011
m,0.000136785,m,0.000136785
m,0.000133769,m,0.000133769
m,0.000164581,m,0.000164581
m,0.000118415,m,0.000118415
m,0.000162145,m,0.000162145
m,0.000130763,m,0.000130763
m,0.000138706,m,0.000138706
m,0.000137249,m,0.000137249
m,0.000117389,m,0.000117389
m,0.000144002,m,0.000144002
m,0.000127023,m,0.000127023
m,0.000139122,m,0.000139122
m,0.000124526,m,0.000124526
m,0.00012101,m,0.00012101
m,0.000141138,m,0.000141138
m,0.000126258,m,0.000126258
m,0.00016046,m,0.00016046
m,0.000160806,m,0.000160806
m,0.000138508,m,0.000138508
m,0.000120919,m,0.000120919
m,0.000157648,m,0.000157648
m,0.000147694,m,0.000147694
m,0.000128786,m,0.000128786
m,0.000130071,m,0.000130071
m,0.000155183,m,0.000155183
m,0.000132313,m,0.000132313
m,0.000102913,m,0.000102913
m,0.000142193,m,0.000142193
m,0.000124516,m,0.000124516
m,0.000165744,m,0.000165744
m,0.000145726,m,0.000145726
m,0.000121177,m,0.000121177
m,0.000119342,m,0.000119342
m,0.000121366,m,0.000121366
m,0.00020337,m,0.00020337
m,0.000128567,m,0.000128567
m,0.000146842,m,0.000146842
m,0.000134507,m,0.000134507
m,0.00014802,m,0.00014802
m,0.000161553,m,0.000161553
m,0.000157433,m,0.000157433
m,0.000151734,m,0.000151734
m,0.000181126,m,0.000181126
m,0.000138036,m,0.000138036
m,0.000123638,m,0.000123638
m,0.000134327,m,0.000134327
m,0.00012113,m,0.00012113
m,0.000139146,m,0.000139146
m,0.000140197,m,0.000140197
m,0.000105651,m,0.000105651
m,0.000120738,m,0.000120738
m,0.000133575,m,0.000133575
m,0.000150663,m,0.000150663
m,0.00013862,m,0.00013862
m,0.000129914,m,0.000129914
m,0.000138168,m,0.000138168
m,0.000128553,m,0.000128553
m,0.000136865,m,0.000136865
m,0.00015102,m,0.00015102
m,0.000137025,m,0.000137025
m,0.000137621,m,0.000137621
m,0.000134168,m,0.000134168
m,0.000123798,m,0.000123798
m,0.000128831,m,0.000128831
m,0.000152166,m,0.000152166
m,0.000143004,m,0.000143004
m,0.000120701,m,0.000120701
m,0.000148167,m,0.000148167
m,0.000154318,m,0.000154318
m,0.000183611,m,0.000183611
m,0.000143493,m,0.000143493
m,0.000154009,m,0.000154009
m,0.00013858,m,0.00013858
m,0.000105355,m,0.000105355
m,0.000120878,m,0.000120878
m,0.000133221,m,0.000133221
m,0.000103927,m,0.000103927
m,0.000177715,m,0.000177715
m,0.000145838,m,0.000145838
m,0.000147898,m,0.000147898
m,0.000137347,m,0.000137347
m,0.00012098,m,0.00012098
m,0.000154748,m,0.000154748
m,0.000128608,m,0.000128608
m,0.000143173,m,0.000143173
m,0.000170952,m,0.000170952
m,0.000153818,m,0.000153818
m,0.000138767,m,0.000138767
m,0.000136435,m,0.000136435
m,0.000103467,m,0.000103467
m,0.000131939,m,0.000131939
m,0.000128184,m,0.000128184
m,0.000115851,m,0.000115851
m,0.000178663,m,0.000178663
m,0.000156026,m,0.000156026
m,0.000128698,m,0.000128698
m,0.000154088,m,0.000154088
m,0.000132144,m,0.000132144
m,0.000149823,m,0.000149823
m,0.000170087,m,0.000170087
m,0.000130683,m,0.000130683
m,0.000161983,m,0.000161983
m,0.000137456,m,0.000137456
m,0.00014512,m,0.00014512
m,0.000159962,m,0.000159962
m,0.000137503,m,0.000137503
m,0.000153887,m,0.000153887
m,0.000143274,m,0.000143274
m,0.000127593,m,0.000127593
m,0.000136386,m,0.000136386
m,0.000156494,m,0.000156494
m,0.000104463,m,0.000104463
m,0.000173889,m,0.000173889
m,0.000130843,m,0.000130843
m,0.000113319,m,0.000113319
m,0.000115969,m,0.000115969
m,0.000155158,m,0.000155158
m,0.000114092,m,0.000114092
m,0.000139562,m,0.000139562
m,0.000154882,m,0.000154882
m,0.000136867,m,0.000136867
m,0.000152902,m,0.000152902
m,0.00015005,m,0.00015005
m,0.000139125,m,0.000139125
m,0.000162018,m,0.000162018
m,0.000151477,m,0.000151477
m,0.000144861,m,0.000144861
m,0.000125506,m,0.000125506
m,0.000120893,m,0.000120893
m,0.000114231,m,0.000114231
m,0.000148146,m,0.000148146
m,0.000137467,m,0.000137467
m,0.000137238,m,0.000137238
m,0.000130687,m,0.000130687
m,0.000126835,m,0.000126835
m,0.000137302,m,0.000137302
m,0.000140837,m,0.000140837
