cond.r.t,echo.r.t,cond.r.b,echo.r.b,cond.t.b,echo.t.b,cond.p.b,echo.p.b
t,0.000798508,b,0.000833935,b,0.000833935,b,0.000833935
t,0.000744188,b,0.000878577,b,0.000878577,b,0.000878577
t,0.000769351,b,0.000800341,b,0.000800341,b,0.000800341
t,0.000790913,b,0.000844099,b,0.000844099,b,0.000844099
t,0.000909985,b,0.000809435,b,0.000809435,b,0.000809435
t,0.000931327,b,0.000981931,b,0.000981931,b,0.000981931
t,0.000728934,b,0.00075745,b,0.00075745,b,0.00075745
t,0.000816015,b,0.000994155,b,0.000994155,b,0.000994155
t,0.00067065,b,0.000996092,b,0.000996092,b,0.000996092
t,0.000730118,b,0.000853686,b,0.000853686,b,0.000853686
t,0.000713796,b,0.000790097,b,0.000790097,b,0.000790097
t,0.000914813,b,0.000734571,b,0.000734571,b,0.000734571
t,0.000843334,b,0.000751983,b,0.000751983,b,0.000751983
t,0.000684663,b,0.000851685,b,0.000851685,b,0.000851685
t,0.000751946,b,0.000851657,b,0.000851657,b,0.000851657
t,0.000849466,b,0.000895457,b,0.000895457,b,0.000895457
t,0.000782112,b,0.000854955,b,0.000854955,b,0.000854955
t,0.000921072,b,0.000849689,b,0.000849689,b,0.000849689
t,0.000744197,b,0.000848481,b,0.000848481,b,0.000848481
t,0.000739207,b,0.000848554,b,0.000848554,b,0.000848554
t,0.000744218,b,0.000922539,b,0.000922539,b,0.000922539
t,0.000764538,b,0.000855857,b,0.000855857,b,0.000855857
t,0.00088473,b,0.000856043,b,0.000856043,b,0.000856043
t,0.00070939,b,0.000856431,b,0.000856431,b,0.000856431
t,0.000826358,b,0.000904018,b,0.000904018,b,0.000904018
t,0.0007929,b,0.000921869,b,0.000921869,b,0.000921869
t,0.000772179,b,0.00080146,b,0.00080146,b,0.00080146
t,0.000921614,b,0.000788217,b,0.000788217,b,0.000788217
t,0.000676585,b,0.000817348,b,0.000817348,b,0.000817348
t,0.000729082,b,0.000936236,b,0.000936236,b,0.000936236
t,0.000686469,b,0.00100237,b,0.00100237,b,0.00100237
t,0.000859308,b,0.000816661,b,0.000816661,b,0.000816661
t,0.000802969,b,0.000811228,b,0.000811228,b,0.000811228
t,0.000950481,b,0.000810948,b,0.000810948,b,0.000810948
t,0.000848026,b,0.000876341,b,0.000876341,b,0.000876341
t,0.000734994,b,0.000986827,b,0.000986827,b,0.000986827
t,0.000877384,b,0.000945601,b,0.000945601,b,0.000945601
t,0.000881946,b,0.000961621,b,0.000961621,b,0.000961621
t,0.000775764,b,0.000910908,b,0.000910908,b,0.000910908
t,0.000615468,b,0.000813194,b,0.000813194,b,0.000813194
t,0.000728486,b,0.001066754,b,0.001066754,b,0.001066754
t,0.000866257,b,0.001007756,b,0.001007756,b,0.001007756
t,0.000773652,b,0.000919239,b,0.000919239,b,0.000919239
t,0.000879744,b,0.000823,b,0.000823,b,0.000823
t,0.000786572,b,0.000979498,b,0.000979498,b,0.000979498
t,0.000760323,b,0.000917773,b,0.000917773,b,0.000917773
t,0.000817733,b,0.000840886,b,0.000840886,b,0.000840886
t,0.000710253,b,0.00096065,b,0.00096065,b,0.00096065
t,0.000855827,b,0.000959845,b,0.000959845,b,0.000959845
t,0.000697443,b,0.000925054,b,0.000925054,b,0.000925054
t,0.000784511,b,0.000820553,b,0.000820553,b,0.000820553
t,0.000748742,b,0.000903498,b,0.000903498,b,0.000903498
t,0.000846621,b,0.000919708,b,0.000919708,b,0.000919708
t,0.000705394,b,0.000870819,b,0.000870819,b,0.000870819
t,0.00073982,b,0.000788542,b,0.000788542,b,0.000788542
t,0.000770086,b,0.000852517,b,0.000852517,b,0.000852517
t,0.000757091,b,0.000920854,b,0.000920854,b,0.000920854
t,0.00082865,b,0.001000662,b,0.001000662,b,0.001000662
t,0.000859329,b,0.000878852,b,0.000878852,b,0.000878852
t,0.000781322,b,0.000877214,b,0.000877214,b,0.000877214
t,0.00068554,b,0.000873199,b,0.000873199,b,0.000873199
t,0.000826823,b,0.000798379,b,0.000798379,b,0.000798379
t,0.000831489,b,0.000834569,b,0.000834569,b,0.000834569
t,0.000818413,b,0.000946286,b,0.000946286,b,0.000946286
t,0.000837888,b,0.000956765,b,0.000956765,b,0.000956765
t,0.000837464,b,0.000886981,b,0.000886981,b,0.000886981
t,0.000715248,b,0.000829114,b,0.000829114,b,0.000829114
t,0.000775375,b,0.000809111,b,0.000809111,b,0.000809111
t,0.000883255,b,0.000815295,b,0.000815295,b,0.000815295
t,0.000771487,b,0.000765432,b,0.000765432,b,0.000765432
t,0.000714877,b,0.000768064,b,0.000768064,b,0.000768064
t,0.000860227,b,0.000862949,b,0.000862949,b,0.000862949
t,0.000844288,b,0.000824053,b,0.000824053,b,0.000824053
t,0.000656295,b,0.000892244,b,0.000892244,b,0.000892244
t,0.000805135,b,0.00087176,b,0.00087176,b,0.00087176
t,0.000767084,b,0.000855927,b,0.000855927,b,0.000855927
t,0.000821719,b,0.000980484,b,0.000980484,b,0.000980484
t,0.000685669,b,0.000914796,b,0.000914796,b,0.000914796
t,0.000703237,b,0.000879614,b,0.000879614,b,0.000879614
t,0.000805966,b,0.000871798,b,0.000871798,b,0.000871798
t,0.000855141,b,0.000923032,b,0.000923032,b,0.000923032
t,0.000758327,b,0.000793024,b,0.000793024,b,0.000793024
t,0.00066381,b,0.000793119,b,0.000793119,b,0.000793119
t,0.000865978,b,0.00084726,b,0.00084726,b,0.00084726
t,0.000774959,b,0.000978701,b,0.000978701,b,0.000978701
t,0.000784654,b,0.00077129,b,0.00077129,b,0.00077129
t,0.000767269,b,0.000890616,b,0.000890616,b,0.000890616
t,0.0008489,b,0.000864794,b,0.000864794,b,0.000864794
t,0.000790668,b,0.000795904,b,0.000795904,b,0.000795904
t,0.000893255,b,0.000959555,b,0.000959555,b,0.000959555
t,0.000794123,b,0.000793486,b,0.000793486,b,0.000793486
t,0.000769731,b,0.000963094,b,0.000963094,b,0.000963094
t,0.000757917,b,0.000850245,b,0.000850245,b,0.000850245
t,0.000849178,b,0.000874177,b,0.000874177,b,0.000874177
t,0.000732473,b,0.000914832,b,0.000914832,b,0.000914832
t,0.000882921,b,0.000931974,b,0.000931974,b,0.000931974
t,0.00076736,b,0.00097552,b,0.00097552,b,0.00097552
t,0.000897658,b,0.000772132,b,0.000772132,b,0.000772132
t,0.000760984,b,0.000791017,b,0.000791017,b,0.000791017
t,0.000820393,b,0.000854684,b,0.000854684,b,0.000854684
t,0.000899131,b,0.000762193,b,0.000762193,b,0.000762193
t,0.000783425,b,0.000884334,b,0.000884334,b,0.000884334
t,0.000847922,b,0.000916143,b,0.000916143,b,0.000916143
t,0.00090495,b,0.000899308,b,0.000899308,b,0.000899308
t,0.000759699,b,0.00091974,b,0.00091974,b,0.00091974
t,0.000806322,b,0.000747166,b,0.000747166,b,0.000747166
t,0.000810804,b,0.000854509,b,0.000854509,b,0.000854509
t,0.000794844,b,0.000954321,b,0.000954321,b,0.000954321
t,0.000773727,b,0.000987249,b,0.000987249,b,0.000987249
t,0.000734179,b,0.000868838,b,0.000868838,b,0.000868838
t,0.000748743,b,0.00086926,b,0.00086926,b,0.00086926
t,0.000844503,b,0.000862851,b,0.000862851,b,0.000862851
t,0.000841132,b,0.000872745,b,0.000872745,b,0.000872745
t,0.000706174,b,0.000939964,b,0.000939964,b,0.000939964
t,0.000827635,b,0.000700548,b,0.000700548,b,0.000700548
t,0.000910907,b,0.000809194,b,0.000809194,b,0.000809194
t,0.000784225,b,0.000775489,b,0.000775489,b,0.000775489
t,0.000778679,b,0.000824781,b,0.000824781,b,0.000824781
t,0.000907901,b,0.000865391,b,0.000865391,b,0.000865391
t,0.000839556,b,0.000909707,b,0.000909707,b,0.000909707
t,0.000732365,b,0.000866911,b,0.000866911,b,0.000866911
t,0.000713826,b,0.000857127,b,0.000857127,b,0.000857127
t,0.00079653,b,0.000831285,b,0.000831285,b,0.000831285
t,0.000871298,b,0.000930707,b,0.000930707,b,0.000930707
t,0.00086362,b,0.000891449,b,0.000891449,b,0.000891449
t,0.000929828,b,0.000895117,b,0.000895117,b,0.000895117
t,0.000821197,b,0.00087652,b,0.00087652,b,0.00087652
t,0.000778834,b,0.000917742,b,0.000917742,b,0.000917742
t,0.000727372,b,0.000929648,b,0.000929648,b,0.000929648
t,0.000724998,b,0.000858263,b,0.000858263,b,0.000858263
t,0.000798151,b,0.000808656,b,0.000808656,b,0.000808656
t,0.000826302,b,0.000948415,b,0.000948415,b,0.000948415
t,0.000677029,b,0.00089804,b,0.00089804,b,0.00089804
t,0.000735098,b,0.00083364,b,0.00083364,b,0.00083364
t,0.000836733,b,0.000775751,b,0.000775751,b,0.000775751
t,0.00064398,b,0.000780703,b,0.000780703,b,0.000780703
t,0.000783138,b,0.000810791,b,0.000810791,b,0.000810791
t,0.000710144,b,0.000852951,b,0.000852951,b,0.000852951
t,0.000833291,b,0.000908616,b,0.000908616,b,0.000908616
t,0.000864534,b,0.00091776,b,0.00091776,b,0.00091776
t,0.000721261,b,0.000919805,b,0.000919805,b,0.000919805
t,0.000757773,b,0.000876651,b,0.000876651,b,0.000876651
t,0.000853569,b,0.000870374,b,0.000870374,b,0.000870374
t,0.000670682,b,0.000876418,b,0.000876418,b,0.000876418
t,0.000836981,b,0.000950741,b,0.000950741,b,0.000950741
t,0.000858717,b,0.000807872,b,0.000807872,b,0.000807872
t,0.000796105,b,0.00078894,b,0.00078894,b,0.00078894
t,0.000748166,b,0.000881095,b,0.000881095,b,0.000881095
t,0.000796252,b,0.000821269,b,0.000821269,b,0.000821269
t,0.000738492,b,0.000821981,b,0.000821981,b,0.000821981
t,0.000834476,b,0.00093159,b,0.00093159,b,0.00093159
t,0.000652386,b,0.000804108,b,0.000804108,b,0.000804108
t,0.000865435,b,0.000879099,b,0.000879099,b,0.000879099
t,0.000738903,b,0.000903429,b,0.000903429,b,0.000903429
t,0.00094994,b,0.000858933,b,0.000858933,b,0.000858933
t,0.000729448,b,0.000753365,b,0.000753365,b,0.000753365
t,0.00089321,b,0.000843001,b,0.000843001,b,0.000843001
t,0.000842313,b,0.000873369,b,0.000873369,b,0.000873369
t,0.000845249,b,0.000838949,b,0.000838949,b,0.000838949
t,0.000827216,b,0.000936032,b,0.000936032,b,0.000936032
t,0.000760853,b,0.000893259,b,0.000893259,b,0.000893259
t,0.000851809,b,0.000809813,b,0.000809813,b,0.000809813
t,0.000733216,b,0.000911262,b,0.000911262,b,0.000911262
t,0.00074697,b,0.000847587,b,0.000847587,b,0.000847587
t,0.000744702,b,0.000919725,b,0.000919725,b,0.000919725
t,0.000823923,b,0.0008431,b,0.0008431,b,0.0008431
t,0.00084991,b,0.000819762,b,0.000819762,b,0.000819762
t,0.000811182,b,0.00098172,b,0.00098172,b,0.00098172
t,0.000715268,b,0.000776963,b,0.000776963,b,0.000776963
t,0.000778026,b,0.000935981,b,0.000935981,b,0.000935981
t,0.000877206,b,0.000919615,b,0.000919615,b,0.000919615
t,0.000802863,b,0.000937213,b,0.000937213,b,0.000937213
t,0.000827468,b,0.000741945,b,0.000741945,b,0.000741945
t,0.000674086,b,0.000935916,b,0.000935916,b,0.000935916
t,0.000745454,b,0.000808483,b,0.000808483,b,0.000808483
t,0.000866452,b,0.000993694,b,0.000993694,b,0.000993694
t,0.000780109,b,0.00092987,b,0.00092987,b,0.00092987
t,0.000815776,b,0.00097625,b,0.00097625,b,0.00097625
t,0.000789834,b,0.000910729,b,0.000910729,b,0.000910729
t,0.000746631,b,0.000815236,b,0.000815236,b,0.000815236
t,0.000779924,b,0.000758247,b,0.000758247,b,0.000758247
t,0.000813011,b,0.00080306,b,0.00080306,b,0.00080306
t,0.000676097,b,0.000800335,b,0.000800335,b,0.000800335
t,0.00081084,b,0.000810868,b,0.000810868,b,0.000810868
t,0.000819992,b,0.000882568,b,0.000882568,b,0.000882568
t,0.000956361,b,0.000912163,b,0.000912163,b,0.000912163
t,0.00081542,b,0.000819249,b,0.000819249,b,0.000819249
t,0.000809569,b,0.000908355,b,0.000908355,b,0.000908355
t,0.000786435,b,0.000841183,b,0.000841183,b,0.000841183
t,0.000848897,b,0.000805124,b,0.000805124,b,0.000805124
t,0.000921363,b,0.000754933,b,0.000754933,b,0.000754933
t,0.000837681,b,0.000798657,b,0.000798657,b,0.000798657
t,0.000794758,b,0.000859086,b,0.000859086,b,0.000859086
t,0.000745819,b,0.000883402,b,0.000883402,b,0.000883402
t,0.000774322,b,0.000862755,b,0.000862755,b,0.000862755
t,0.00085453,b,0.000851124,b,0.000851124,b,0.000851124
t,0.000741033,b,0.000828992,b,0.000828992,b,0.000828992
t,0.000780961,b,0.000853028,b,0.000853028,b,0.000853028
t,0.000793275,b,0.00077282,b,0.00077282,b,0.00077282
t,0.000755713,b,0.000992613,b,0.000992613,b,0.000992613
t,0.00074294,b,0.000814222,b,0.000814222,b,0.000814222
t,0.000790335,b,0.000713257,b,0.000713257,b,0.000713257
t,0.000789108,b,0.00078951,b,0.00078951,b,0.00078951
t,0.000776043,b,0.000805226,b,0.000805226,b,0.000805226
t,0.000890962,b,0.000954005,b,0.000954005,b,0.000954005
t,0.000748649,b,0.000825212,b,0.000825212,b,0.000825212
t,0.000750398,b,0.00095536,b,0.00095536,b,0.00095536
t,0.000784787,b,0.000799259,b,0.000799259,b,0.000799259
t,0.000689394,b,0.000875698,b,0.000875698,b,0.000875698
t,0.000799407,b,0.000980199,b,0.000980199,b,0.000980199
t,0.000793745,b,0.000987866,b,0.000987866,b,0.000987866
t,0.000794391,b,0.000925882,b,0.000925882,b,0.000925882
t,0.000719431,b,0.000865429,b,0.000865429,b,0.000865429
t,0.00083991,b,0.000875496,b,0.000875496,b,0.000875496
t,0.000785136,b,0.000826444,b,0.000826444,b,0.000826444
t,0.000678264,b,0.000835235,b,0.000835235,b,0.000835235
t,0.000681493,b,0.000859179,b,0.000859179,b,0.000859179
t,0.000974261,b,0.000813101,b,0.000813101,b,0.000813101
t,0.000785261,b,0.000810121,b,0.000810121,b,0.000810121
t,0.000822414,b,0.000903765,b,0.000903765,b,0.000903765
t,0.000877515,b,0.000930595,b,0.000930595,b,0.000930595
t,0.000947029,b,0.000833089,b,0.000833089,b,0.000833089
t,0.000894975,b,0.000821361,b,0.000821361,b,0.000821361
t,0.000708631,b,0.000812712,b,0.000812712,b,0.000812712
t,0.000813697,b,0.000902576,b,0.000902576,b,0.000902576
t,0.000876583,b,0.000928423,b,0.000928423,b,0.000928423
t,0.000899338,b,0.000853915,b,0.000853915,b,0.000853915
t,0.000754411,b,0.000762402,b,0.000762402,b,0.000762402
t,0.000766268,b,0.000850458,b,0.000850458,b,0.000850458
t,0.000839026,b,0.00079871,b,0.00079871,b,0.00079871
t,0.00082295,b,0.000997959,b,0.000997959,b,0.000997959
t,0.000806487,b,0.000887776,b,0.000887776,b,0.000887776
t,0.000916846,b,0.000872742,b,0.000872742,b,0.000872742
t,0.000743794,b,0.000933448,b,0.000933448,b,0.000933448
t,0.000739701,b,0.000868723,b,0.000868723,b,0.000868723
t,0.000674694,b,0.000871914,b,0.000871914,b,0.000871914
t,0.000761338,b,0.000899717,b,0.000899717,b,0.000899717
t,0.000976801,b,0.000823101,b,0.000823101,b,0.000823101
t,0.000933877,b,0.000796793,b,0.000796793,b,0.000796793
t,0.000908596,b,0.00093602,b,0.00093602,b,0.00093602
t,0.000806685,b,0.000862556,b,0.000862556,b,0.000862556
t,0.000812797,b,0.000845528,b,0.000845528,b,0.000845528
t,0.000931916,b,0.000880521,b,0.000880521,b,0.000880521
t,0.00085936,b,0.000823918,b,0.000823918,b,0.000823918
t,0.000838092,b,0.000834485,b,0.000834485,b,0.000834485
t,0.000882387,b,0.000927415,b,0.000927415,b,0.000927415
t,0.000651684,b,0.000869535,b,0.000869535,b,0.000869535
t,0.000753525,b,0.000890293,b,0.000890293,b,0.000890293
t,0.000911216,b,0.000902467,b,0.000902467,b,0.000902467
t,0.000815195,b,0.000796485,b,0.000796485,b,0.000796485
t,0.000714152,b,0.000935939,b,0.000935939,b,0.000935939
t,0.000764176,b,0.000809456,b,0.000809456,b,0.000809456
t,0.000866266,b,0.000818533,b,0.000818533,b,0.000818533
t,0.000820405,b,0.000919182,b,0.000919182,b,0.000919182
t,0.000725045,b,0.00090956,b,0.00090956,b,0.00090956
t,0.000725516,b,0.000829369,b,0.000829369,b,0.000829369
t,0.000729919,b,0.000881672,b,0.000881672,b,0.000881672
t,0.000765701,b,0.00089393,b,0.00089393,b,0.00089393
t,0.000846974,b,0.000953612,b,0.000953612,b,0.000953612
t,0.000759118,b,0.000741892,b,0.000741892,b,0.000741892
t,0.000811451,b,0.000885264,b,0.000885264,b,0.000885264
t,0.000866442,b,0.000764373,b,0.000764373,b,0.000764373
t,0.000768428,b,0.000906605,b,0.000906605,b,0.000906605
t,0.000786186,b,0.000898865,b,0.000898865,b,0.000898865
t,0.000877638,b,0.000899041,b,0.000899041,b,0.000899041
t,0.000729259,b,0.000949369,b,0.000949369,b,0.000949369
t,0.000852787,b,0.000852959,b,0.000852959,b,0.000852959
t,0.000738225,b,0.000835944,b,0.000835944,b,0.000835944
t,0.000838726,b,0.000888456,b,0.000888456,b,0.000888456
t,0.000865994,b,0.000908141,b,0.000908141,b,0.000908141
t,0.00074586,b,0.000856584,b,0.000856584,b,0.000856584
t,0.000937429,b,0.000855423,b,0.000855423,b,0.000855423
t,0.000821322,b,0.000756339,b,0.000756339,b,0.000756339
t,0.000865419,b,0.000871942,b,0.000871942,b,0.000871942
t,0.000778114,b,0.000826779,b,0.000826779,b,0.000826779
t,0.000928661,b,0.000768251,b,0.000768251,b,0.000768251
t,0.000903838,b,0.000845016,b,0.000845016,b,0.000845016
t,0.000932845,b,0.001031823,b,0.001031823,b,0.001031823
t,0.000842934,b,0.000782197,b,0.000782197,b,0.000782197
t,0.000850438,b,0.000871796,b,0.000871796,b,0.000871796
t,0.000572263,b,0.000889056,b,0.000889056,b,0.000889056
t,0.000738821,b,0.000848402,b,0.000848402,b,0.000848402
t,0.000810859,b,0.000776872,b,0.000776872,b,0.000776872
t,0.000783151,b,0.000900431,b,0.000900431,b,0.000900431
t,0.000899595,b,0.000928133,b,0.000928133,b,0.000928133
t,0.000828758,b,0.000761863,b,0.000761863,b,0.000761863
t,0.000719994,b,0.000932727,b,0.000932727,b,0.000932727
t,0.000824898,b,0.000882613,b,0.000882613,b,0.000882613
t,0.00081963,b,0.000884411,b,0.000884411,b,0.000884411
t,0.000973807,b,0.000838497,b,0.000838497,b,0.000838497
t,0.00081003,b,0.000768873,b,0.000768873,b,0.000768873
t,0.000838791,b,0.000756594,b,0.000756594,b,0.000756594
t,0.000641526,b,0.000859199,b,0.000859199,b,0.000859199
t,0.000838031,b,0.000861949,b,0.000861949,b,0.000861949
t,0.000906293,b,0.000868799,b,0.000868799,b,0.000868799
t,0.000915224,b,0.000890213,b,0.000890213,b,0.000890213
t,0.000852506,b,0.000926543,b,0.000926543,b,0.000926543
t,0.000776853,b,0.00082766,b,0.00082766,b,0.00082766
t,0.000838807,b,0.000910283,b,0.000910283,b,0.000910283
t,0.000863475,b,0.000832867,b,0.000832867,b,0.000832867
t,0.000852503,b,0.000773087,b,0.000773087,b,0.000773087
t,0.00068572,b,0.000771622,b,0.000771622,b,0.000771622
t,0.000931236,b,0.000918861,b,0.000918861,b,0.000918861
t,0.000723676,b,0.000928568,b,0.000928568,b,0.000928568
t,0.000774873,b,0.0008863,b,0.0008863,b,0.0008863
t,0.000801807,b,0.000864375,b,0.000864375,b,0.000864375
t,0.000968513,b,0.000849853,b,0.000849853,b,0.000849853
t,0.000770396,b,0.000849887,b,0.000849887,b,0.000849887
t,0.000773601,b,0.000855824,b,0.000855824,b,0.000855824
t,0.000783507,b,0.000855425,b,0.000855425,b,0.000855425
t,0.000751987,b,0.000874043,b,0.000874043,b,0.000874043
t,0.000677708,b,0.000909554,b,0.000909554,b,0.000909554
t,0.000772479,b,0.000855651,b,0.000855651,b,0.000855651
t,0.000759096,b,0.000937045,b,0.000937045,b,0.000937045
t,0.000897634,b,0.000902359,b,0.000902359,b,0.000902359
t,0.000806732,b,0.000767532,b,0.000767532,b,0.000767532
t,0.000754905,b,0.000860545,b,0.000860545,b,0.000860545
t,0.000776004,b,0.000818671,b,0.000818671,b,0.000818671
t,0.000806495,b,0.001010664,b,0.001010664,b,0.001010664
t,0.000735863,b,0.000867336,b,0.000867336,b,0.000867336
t,0.00079098,b,0.000989149,b,0.000989149,b,0.000989149
t,0.000867329,b,0.000795739,b,0.000795739,b,0.000795739
t,0.000764335,b,0.000863125,b,0.000863125,b,0.000863125
t,0.000758854,b,0.000892135,b,0.000892135,b,0.000892135
t,0.000915685,b,0.000877472,b,0.000877472,b,0.000877472
t,0.000741232,b,0.000908407,b,0.000908407,b,0.000908407
t,0.00083289,b,0.000723488,b,0.000723488,b,0.000723488
t,0.000915606,b,0.000950576,b,0.000950576,b,0.000950576
t,0.00090359,b,0.000881435,b,0.000881435,b,0.000881435
t,0.000727534,b,0.000888859,b,0.000888859,b,0.000888859
t,0.000758218,b,0.000954065,b,0.000954065,b,0.000954065
t,0.000810888,b,0.000789415,b,0.000789415,b,0.000789415
t,0.000847431,b,0.001058529,b,0.001058529,b,0.001058529
t,0.000910202,b,0.000880791,b,0.000880791,b,0.000880791
t,0.000858964,b,0.000829041,b,0.000829041,b,0.000829041
t,0.000836602,b,0.001054769,b,0.001054769,b,0.001054769
t,0.000753517,b,0.001001409,b,0.001001409,b,0.001001409
t,0.000803155,b,0.000762743,b,0.000762743,b,0.000762743
t,0.000782897,b,0.000909151,b,0.000909151,b,0.000909151
t,0.000698559,b,0.00085853,b,0.00085853,b,0.00085853
t,0.000759494,b,0.000847511,b,0.000847511,b,0.000847511
t,0.000799933,b,0.000886154,b,0.000886154,b,0.000886154
t,0.000849322,b,0.000905044,b,0.000905044,b,0.000905044
t,0.000744794,b,0.000812753,b,0.000812753,b,0.000812753
t,0.00076722,b,0.000851176,b,0.000851176,b,0.000851176
t,0.000779401,b,0.000880289,b,0.000880289,b,0.000880289
t,0.000775848,b,0.000729771,b,0.000729771,b,0.000729771
t,0.000714635,b,0.000827007,b,0.000827007,b,0.000827007
t,0.0008834,b,0.000937754,b,0.000937754,b,0.000937754
t,0.000782441,b,0.000965871,b,0.000965871,b,0.000965871
t,0.000871555,b,0.000900952,b,0.000900952,b,0.000900952
t,0.000917741,b,0.000901793,b,0.000901793,b,0.000901793
t,0.000823142,b,0.000890138,b,0.000890138,b,0.000890138
t,0.000795102,b,0.000832223,b,0.000832223,b,0.000832223
t,0.000836756,b,0.00085035,b,0.00085035,b,0.00085035
t,0.000854916,b,0.000876814,b,0.000876814,b,0.000876814
t,0.000681155,b,0.000864285,b,0.000864285,b,0.000864285
t,0.00076207,b,0.000816573,b,0.000816573,b,0.000816573
t,0.000852818,b,0.000886238,b,0.000886238,b,0.000886238
t,0.00086936,b,0.000806911,b,0.000806911,b,0.000806911
t,0.000805526,b,0.000970129,b,0.000970129,b,0.000970129
t,0.000736381,b,0.000849797,b,0.000849797,b,0.000849797
t,0.000774733,b,0.000884642,b,0.000884642,b,0.000884642
t,0.000776977,b,0.000850415,b,0.000850415,b,0.000850415
t,0.000786962,b,0.000980644,b,0.000980644,b,0.000980644
t,0.000827085,b,0.00094191,b,0.00094191,b,0.00094191
t,0.000874822,b,0.000909233,b,0.000909233,b,0.000909233
t,0.000739888,b,0.000878724,b,0.000878724,b,0.000878724
t,0.00077553,b,0.000864615,b,0.000864615,b,0.000864615
t,0.00083222,b,0.000838719,b,0.000838719,b,0.000838719
t,0.000837968,b,0.000850745,b,0.000850745,b,0.000850745
t,0.000850881,b,0.000841075,b,0.000841075,b,0.000841075
t,0.000783432,b,0.000925675,b,0.000925675,b,0.000925675
t,0.000894845,b,0.000791728,b,0.000791728,b,0.000791728
t,0.000740889,b,0.000764887,b,0.000764887,b,0.000764887
t,0.000854046,b,0.000887049,b,0.000887049,b,0.000887049
t,0.000807106,b,0.000889196,b,0.000889196,b,0.000889196
t,0.000770131,b,0.000983911,b,0.000983911,b,0.000983911
t,0.000904551,b,0.00077316,b,0.00077316,b,0.00077316
t,0.000778867,b,0.000903202,b,0.000903202,b,0.000903202
t,0.000763457,b,0.000836784,b,0.000836784,b,0.000836784
t,0.000865499,b,0.000862078,b,0.000862078,b,0.000862078
t,0.000780361,b,0.000928704,b,0.000928704,b,0.000928704
t,0.000804995,b,0.000851514,b,0.000851514,b,0.000851514
t,0.000770726,b,0.000789089,b,0.000789089,b,0.000789089
t,0.000847729,b,0.000958764,b,0.000958764,b,0.000958764
t,0.000779645,b,0.000899773,b,0.000899773,b,0.000899773
t,0.000810568,b,0.000794704,b,0.000794704,b,0.000794704
t,0.000757909,b,0.000794854,b,0.000794854,b,0.000794854
t,0.000801596,b,0.00084791,b,0.00084791,b,0.00084791
t,0.000864652,b,0.000769229,b,0.000769229,b,0.000769229
t,0.000789615,b,0.000817771,b,0.000817771,b,0.000817771
t,0.000723699,b,0.000823041,b,0.000823041,b,0.000823041
t,0.000661226,b,0.000845756,b,0.000845756,b,0.000845756
t,0.000903537,b,0.000939755,b,0.000939755,b,0.000939755
t,0.00076876,b,0.000824762,b,0.000824762,b,0.000824762
t,0.000855308,b,0.000871216,b,0.000871216,b,0.000871216
t,0.000641943,b,0.000653255,b,0.000653255,b,0.000653255
t,0.00081557,b,0.000921158,b,0.000921158,b,0.000921158
t,0.000858388,b,0.000965032,b,0.000965032,b,0.000965032
t,0.000869802,b,0.000754894,b,0.000754894,b,0.000754894
t,0.000993629,b,0.0007902,b,0.0007902,b,0.0007902
t,0.000709376,b,0.000801186,b,0.000801186,b,0.000801186
t,0.000723195,b,0.000806394,b,0.000806394,b,0.000806394
t,0.000819097,b,0.000839797,b,0.000839797,b,0.000839797
t,0.000703467,b,0.000922017,b,0.000922017,b,0.000922017
t,0.000657304,b,0.000850029,b,0.000850029,b,0.000850029
t,0.000896178,b,0.000946275,b,0.000946275,b,0.000946275
t,0.00067172,b,0.000930832,b,0.000930832,b,0.000930832
t,0.000936614,b,0.000855191,b,0.000855191,b,0.000855191
t,0.000739599,b,0.000844207,b,0.000844207,b,0.000844207
t,0.000804007,b,0.000948675,b,0.000948675,b,0.000948675
t,0.000781585,b,0.00088166,b,0.00088166,b,0.00088166
t,0.000816887,b,0.000885958,b,0.000885958,b,0.000885958
t,0.000763412,b,0.000711707,b,0.000711707,b,0.000711707
t,0.000858591,b,0.000893438,b,0.000893438,b,0.000893438
t,0.000823444,b,0.000901406,b,0.000901406,b,0.000901406
t,0.000685536,b,0.000890968,b,0.000890968,b,0.000890968
t,0.000856026,b,0.000878625,b,0.000878625,b,0.000878625
t,0.000905412,b,0.000816681,b,0.000816681,b,0.000816681
t,0.00076358,b,0.000915009,b,0.000915009,b,0.000915009
t,0.000805829,b,0.000882124,b,0.000882124,b,0.000882124
t,0.000868465,b,0.000823807,b,0.000823807,b,0.000823807
t,0.000658131,b,0.000782914,b,0.000782914,b,0.000782914
t,0.00075346,b,0.000899233,b,0.000899233,b,0.000899233
t,0.000730456,b,0.000948862,b,0.000948862,b,0.000948862
t,0.000749088,b,0.000952988,b,0.000952988,b,0.000952988
t,0.000832201,b,0.000947736,b,0.000947736,b,0.000947736
t,0.00092348,b,0.000840039,b,0.000840039,b,0.000840039
t,0.000781029,b,0.000836403,b,0.000836403,b,0.000836403
t,0.000815206,b,0.000903771,b,0.000903771,b,0.000903771
t,0.000827067,b,0.000828456,b,0.000828456,b,0.000828456
t,0.000734046,b,0.000940992,b,0.000940992,b,0.000940992
t,0.000843059,b,0.000860407,b,0.000860407,b,0.000860407
t,0.000877217,b,0.000874449,b,0.000874449,b,0.000874449
