unstudied,tone,rhythm,both,,,cond.r.t,echo.r.t,condr.b,echo.r.b,cond.t.b,echo.t.b,,r,t,predicted,both,,cond.p.b,echo.p.b,cond.r.t,echo.r.t,condr.b,echo.r.b,cond.t.b,echo.t.b
-5.41E-07,0.000450506,0.000169626,0.000592684,,,r,0.000169626,r,0.000169626,t,0.000450506,,1.70E-04,4.51E-04,6.21E-04,5.93E-04,,p,6.21E-04,r,0.000169626,r,0.000169626,t,0.000450506
9.30E-07,0.000567565,0.000135481,0.000661937,,,r,0.000135481,r,0.000135481,t,0.000567565,,1.35E-04,5.67E-04,7.01E-04,6.61E-04,,p,7.01E-04,r,0.000135481,r,0.000135481,t,0.000567565
-5.77E-07,0.000506452,0.000166674,0.00060821,,,r,0.000166674,r,0.000166674,t,0.000506452,,1.67E-04,5.07E-04,6.74E-04,6.09E-04,,p,6.74E-04,r,0.000166674,r,0.000166674,t,0.000506452
-3.43E-07,0.00053112,0.000161604,0.000680654,,,r,0.000161604,r,0.000161604,t,0.00053112,,1.62E-04,5.31E-04,6.93E-04,6.81E-04,,p,6.93E-04,r,0.000161604,r,0.000161604,t,0.00053112
3.09E-07,0.000487103,0.000157821,0.000673608,,,r,0.000157821,r,0.000157821,t,0.000487103,,1.58E-04,4.87E-04,6.44E-04,6.73E-04,,p,6.44E-04,r,0.000157821,r,0.000157821,t,0.000487103
-1.18E-06,0.000550919,0.000162954,0.0007397,,,r,0.000162954,r,0.000162954,t,0.000550919,,1.64E-04,5.52E-04,7.16E-04,7.41E-04,,p,7.16E-04,r,0.000162954,r,0.000162954,t,0.000550919
-1.87E-06,0.000524325,0.000169984,0.000604138,,,r,0.000169984,r,0.000169984,t,0.000524325,,1.72E-04,5.26E-04,6.98E-04,6.06E-04,,p,6.98E-04,r,0.000169984,r,0.000169984,t,0.000524325
6.69E-07,0.000584579,0.000148559,0.000728351,,,r,0.000148559,r,0.000148559,t,0.000584579,,1.48E-04,5.84E-04,7.32E-04,7.28E-04,,p,7.32E-04,r,0.000148559,r,0.000148559,t,0.000584579
1.02E-07,0.000480276,0.000170834,0.000709572,,,r,0.000170834,r,0.000170834,t,0.000480276,,1.71E-04,4.80E-04,6.51E-04,7.09E-04,,p,6.51E-04,r,0.000170834,r,0.000170834,t,0.000480276
-6.69E-07,0.000524054,0.000173655,0.000618364,,,r,0.000173655,r,0.000173655,t,0.000524054,,1.74E-04,5.25E-04,6.99E-04,6.19E-04,,p,6.99E-04,r,0.000173655,r,0.000173655,t,0.000524054
-9.00E-07,0.000509809,0.000141886,0.000627926,,,r,0.000141886,r,0.000141886,t,0.000509809,,1.43E-04,5.11E-04,6.53E-04,6.29E-04,,p,6.53E-04,r,0.000141886,r,0.000141886,t,0.000509809
3.84E-07,0.000523695,0.000156942,0.000586806,,,r,0.000156942,r,0.000156942,t,0.000523695,,1.57E-04,5.23E-04,6.80E-04,5.86E-04,,p,6.80E-04,r,0.000156942,r,0.000156942,t,0.000523695
-7.94E-07,0.000505079,0.000148313,0.000683131,,,r,0.000148313,r,0.000148313,t,0.000505079,,1.49E-04,5.06E-04,6.55E-04,6.84E-04,,p,6.55E-04,r,0.000148313,r,0.000148313,t,0.000505079
9.52E-07,0.000552491,0.000143584,0.000690932,,,r,0.000143584,r,0.000143584,t,0.000552491,,1.43E-04,5.52E-04,6.94E-04,6.90E-04,,p,6.94E-04,r,0.000143584,r,0.000143584,t,0.000552491
-1.34E-07,0.000494591,0.000162293,0.0006015,,,r,0.000162293,r,0.000162293,t,0.000494591,,1.62E-04,4.95E-04,6.57E-04,6.02E-04,,p,6.57E-04,r,0.000162293,r,0.000162293,t,0.000494591
5.92E-07,0.000443387,0.000166764,0.000623686,,,r,0.000166764,r,0.000166764,t,0.000443387,,1.66E-04,4.43E-04,6.09E-04,6.23E-04,,p,6.09E-04,r,0.000166764,r,0.000166764,t,0.000443387
-1.51E-06,0.000475321,0.000154249,0.000631499,,,r,0.000154249,r,0.000154249,t,0.000475321,,1.56E-04,4.77E-04,6.33E-04,6.33E-04,,p,6.33E-04,r,0.000154249,r,0.000154249,t,0.000475321
1.19E-06,0.000561166,0.000128472,0.000551487,,,r,0.000128472,r,0.000128472,t,0.000561166,,1.27E-04,5.60E-04,6.87E-04,5.50E-04,,p,6.87E-04,r,0.000128472,r,0.000128472,t,0.000561166
7.41E-07,0.000444293,0.000171771,0.000719238,,,r,0.000171771,r,0.000171771,t,0.000444293,,1.71E-04,4.44E-04,6.15E-04,7.18E-04,,p,6.15E-04,r,0.000171771,r,0.000171771,t,0.000444293
-1.80E-07,0.000549895,0.000186408,0.000679689,,,r,0.000186408,r,0.000186408,t,0.000549895,,1.87E-04,5.50E-04,7.37E-04,6.80E-04,,p,7.37E-04,r,0.000186408,r,0.000186408,t,0.000549895
-1.73E-06,0.000493298,0.000184267,0.000684005,,,r,0.000184267,r,0.000184267,t,0.000493298,,1.86E-04,4.95E-04,6.81E-04,6.86E-04,,p,6.81E-04,r,0.000184267,r,0.000184267,t,0.000493298
5.97E-07,0.000530161,0.000158683,0.000661214,,,r,0.000158683,r,0.000158683,t,0.000530161,,1.58E-04,5.30E-04,6.88E-04,6.61E-04,,p,6.88E-04,r,0.000158683,r,0.000158683,t,0.000530161
-3.28E-06,0.000521866,0.000116643,0.000640799,,,r,0.000116643,r,0.000116643,t,0.000521866,,1.20E-04,5.25E-04,6.45E-04,6.44E-04,,p,6.45E-04,r,0.000116643,r,0.000116643,t,0.000521866
-1.37E-06,0.000415146,0.000127566,0.000655596,,,r,0.000127566,r,0.000127566,t,0.000415146,,1.29E-04,4.17E-04,5.45E-04,6.57E-04,,p,5.45E-04,r,0.000127566,r,0.000127566,t,0.000415146
-1.59E-06,0.000494593,0.000149699,0.000585476,,,r,0.000149699,r,0.000149699,t,0.000494593,,1.51E-04,4.96E-04,6.47E-04,5.87E-04,,p,6.47E-04,r,0.000149699,r,0.000149699,t,0.000494593
-2.47E-07,0.000511619,0.000173844,0.000697625,,,r,0.000173844,r,0.000173844,t,0.000511619,,1.74E-04,5.12E-04,6.86E-04,6.98E-04,,p,6.86E-04,r,0.000173844,r,0.000173844,t,0.000511619
-3.14E-07,0.000541836,0.000124129,0.000644049,,,r,0.000124129,r,0.000124129,t,0.000541836,,1.24E-04,5.42E-04,6.67E-04,6.44E-04,,p,6.67E-04,r,0.000124129,r,0.000124129,t,0.000541836
-7.31E-07,0.000542983,0.000127052,0.000703716,,,r,0.000127052,r,0.000127052,t,0.000542983,,1.28E-04,5.44E-04,6.71E-04,7.04E-04,,p,6.71E-04,r,0.000127052,r,0.000127052,t,0.000542983
-9.52E-07,0.000508584,0.000143454,0.000702361,,,r,0.000143454,r,0.000143454,t,0.000508584,,1.44E-04,5.10E-04,6.54E-04,7.03E-04,,p,6.54E-04,r,0.000143454,r,0.000143454,t,0.000508584
-1.63E-06,0.000440135,0.00016634,0.000708918,,,r,0.00016634,r,0.00016634,t,0.000440135,,1.68E-04,4.42E-04,6.10E-04,7.11E-04,,p,6.10E-04,r,0.00016634,r,0.00016634,t,0.000440135
-1.26E-06,0.000434403,0.000133899,0.000609113,,,r,0.000133899,r,0.000133899,t,0.000434403,,1.35E-04,4.36E-04,5.71E-04,6.10E-04,,p,5.71E-04,r,0.000133899,r,0.000133899,t,0.000434403
-2.42E-06,0.000567014,0.00014633,0.000610501,,,r,0.00014633,r,0.00014633,t,0.000567014,,1.49E-04,5.69E-04,7.18E-04,6.13E-04,,p,7.18E-04,r,0.00014633,r,0.00014633,t,0.000567014
-7.33E-07,0.000560264,0.000134131,0.000659762,,,r,0.000134131,r,0.000134131,t,0.000560264,,1.35E-04,5.61E-04,6.96E-04,6.60E-04,,p,6.96E-04,r,0.000134131,r,0.000134131,t,0.000560264
-3.27E-07,0.000476205,0.000149342,0.000642618,,,r,0.000149342,r,0.000149342,t,0.000476205,,1.50E-04,4.77E-04,6.26E-04,6.43E-04,,p,6.26E-04,r,0.000149342,r,0.000149342,t,0.000476205
-1.54E-06,0.000541273,0.000155698,0.00066077,,,r,0.000155698,r,0.000155698,t,0.000541273,,1.57E-04,5.43E-04,7.00E-04,6.62E-04,,p,7.00E-04,r,0.000155698,r,0.000155698,t,0.000541273
-2.03E-06,0.000472916,0.000168917,0.000673947,,,r,0.000168917,r,0.000168917,t,0.000472916,,1.71E-04,4.75E-04,6.46E-04,6.76E-04,,p,6.46E-04,r,0.000168917,r,0.000168917,t,0.000472916
-2.05E-06,0.000501595,0.000153933,0.000617021,,,r,0.000153933,r,0.000153933,t,0.000501595,,1.56E-04,5.04E-04,6.60E-04,6.19E-04,,p,6.60E-04,r,0.000153933,r,0.000153933,t,0.000501595
8.73E-07,0.000584368,0.000168005,0.000630131,,,r,0.000168005,r,0.000168005,t,0.000584368,,1.67E-04,5.83E-04,7.51E-04,6.29E-04,,p,7.51E-04,r,0.000168005,r,0.000168005,t,0.000584368
2.48E-06,0.000578121,0.000140604,0.000574871,,,r,0.000140604,r,0.000140604,t,0.000578121,,1.38E-04,5.76E-04,7.14E-04,5.72E-04,,p,7.14E-04,r,0.000140604,r,0.000140604,t,0.000578121
-1.70E-06,0.000536362,0.000152182,0.000623933,,,r,0.000152182,r,0.000152182,t,0.000536362,,1.54E-04,5.38E-04,6.92E-04,6.26E-04,,p,6.92E-04,r,0.000152182,r,0.000152182,t,0.000536362
-8.96E-07,0.000458305,0.000144775,0.000598551,,,r,0.000144775,r,0.000144775,t,0.000458305,,1.46E-04,4.59E-04,6.05E-04,5.99E-04,,p,6.05E-04,r,0.000144775,r,0.000144775,t,0.000458305
5.10E-07,0.000477924,0.000167023,0.000660283,,,r,0.000167023,r,0.000167023,t,0.000477924,,1.67E-04,4.77E-04,6.44E-04,6.60E-04,,p,6.44E-04,r,0.000167023,r,0.000167023,t,0.000477924
-2.04E-07,0.000382671,0.000162009,0.000640098,,,r,0.000162009,r,0.000162009,t,0.000382671,,1.62E-04,3.83E-04,5.45E-04,6.40E-04,,p,5.45E-04,r,0.000162009,r,0.000162009,t,0.000382671
2.74E-07,0.000529292,0.000130176,0.000691317,,,r,0.000130176,r,0.000130176,t,0.000529292,,1.30E-04,5.29E-04,6.59E-04,6.91E-04,,p,6.59E-04,r,0.000130176,r,0.000130176,t,0.000529292
1.79E-07,0.000460652,0.00013066,0.000615914,,,r,0.00013066,r,0.00013066,t,0.000460652,,1.30E-04,4.60E-04,5.91E-04,6.16E-04,,p,5.91E-04,r,0.00013066,r,0.00013066,t,0.000460652
-3.05E-06,0.000478655,0.000139844,0.000704447,,,r,0.000139844,r,0.000139844,t,0.000478655,,1.43E-04,4.82E-04,6.25E-04,7.07E-04,,p,6.25E-04,r,0.000139844,r,0.000139844,t,0.000478655
-1.27E-06,0.000468011,0.000161635,0.00065096,,,r,0.000161635,r,0.000161635,t,0.000468011,,1.63E-04,4.69E-04,6.32E-04,6.52E-04,,p,6.32E-04,r,0.000161635,r,0.000161635,t,0.000468011
-5.47E-07,0.000578856,0.000156966,0.000699913,,,r,0.000156966,r,0.000156966,t,0.000578856,,1.58E-04,5.79E-04,7.37E-04,7.00E-04,,p,7.37E-04,r,0.000156966,r,0.000156966,t,0.000578856
3.72E-07,0.000525059,0.00016961,0.000644367,,,r,0.00016961,r,0.00016961,t,0.000525059,,1.69E-04,5.25E-04,6.94E-04,6.44E-04,,p,6.94E-04,r,0.00016961,r,0.00016961,t,0.000525059
-1.60E-06,0.000553982,0.000157662,0.000667264,,,r,0.000157662,r,0.000157662,t,0.000553982,,1.59E-04,5.56E-04,7.15E-04,6.69E-04,,p,7.15E-04,r,0.000157662,r,0.000157662,t,0.000553982
-2.27E-06,0.000487771,0.000157182,0.000668634,,,r,0.000157182,r,0.000157182,t,0.000487771,,1.59E-04,4.90E-04,6.49E-04,6.71E-04,,p,6.49E-04,r,0.000157182,r,0.000157182,t,0.000487771
2.81E-06,0.000446498,0.000123249,0.000592791,,,r,0.000123249,r,0.000123249,t,0.000446498,,1.20E-04,4.44E-04,5.64E-04,5.90E-04,,p,5.64E-04,r,0.000123249,r,0.000123249,t,0.000446498
3.98E-07,0.000587696,0.000159345,0.000692628,,,r,0.000159345,r,0.000159345,t,0.000587696,,1.59E-04,5.87E-04,7.46E-04,6.92E-04,,p,7.46E-04,r,0.000159345,r,0.000159345,t,0.000587696
1.26E-06,0.000433052,0.000165691,0.00065556,,,r,0.000165691,r,0.000165691,t,0.000433052,,1.64E-04,4.32E-04,5.96E-04,6.54E-04,,p,5.96E-04,r,0.000165691,r,0.000165691,t,0.000433052
-3.31E-07,0.000532191,0.000142227,0.00073337,,,r,0.000142227,r,0.000142227,t,0.000532191,,1.43E-04,5.33E-04,6.75E-04,7.34E-04,,p,6.75E-04,r,0.000142227,r,0.000142227,t,0.000532191
-7.53E-07,0.000538384,0.000139746,0.000684212,,,r,0.000139746,r,0.000139746,t,0.000538384,,1.40E-04,5.39E-04,6.80E-04,6.85E-04,,p,6.80E-04,r,0.000139746,r,0.000139746,t,0.000538384
-6.30E-07,0.000506229,0.000169913,0.000713745,,,r,0.000169913,r,0.000169913,t,0.000506229,,1.71E-04,5.07E-04,6.77E-04,7.14E-04,,p,6.77E-04,r,0.000169913,r,0.000169913,t,0.000506229
4.34E-07,0.000513043,0.000155335,0.000628323,,,r,0.000155335,r,0.000155335,t,0.000513043,,1.55E-04,5.13E-04,6.68E-04,6.28E-04,,p,6.68E-04,r,0.000155335,r,0.000155335,t,0.000513043
-6.38E-07,0.000446459,0.000148387,0.000655687,,,r,0.000148387,r,0.000148387,t,0.000446459,,1.49E-04,4.47E-04,5.96E-04,6.56E-04,,p,5.96E-04,r,0.000148387,r,0.000148387,t,0.000446459
-1.35E-06,0.0004299,0.000130389,0.000616931,,,r,0.000130389,r,0.000130389,t,0.0004299,,1.32E-04,4.31E-04,5.63E-04,6.18E-04,,p,5.63E-04,r,0.000130389,r,0.000130389,t,0.0004299
2.05E-06,0.000462342,0.000158365,0.00067559,,,r,0.000158365,r,0.000158365,t,0.000462342,,1.56E-04,4.60E-04,6.17E-04,6.74E-04,,p,6.17E-04,r,0.000158365,r,0.000158365,t,0.000462342
-1.21E-06,0.000597382,0.000183183,0.000574635,,,r,0.000183183,r,0.000183183,t,0.000597382,,1.84E-04,5.99E-04,7.83E-04,5.76E-04,,p,7.83E-04,r,0.000183183,r,0.000183183,t,0.000597382
-8.03E-07,0.000505723,0.000138743,0.000639284,,,r,0.000138743,r,0.000138743,t,0.000505723,,1.40E-04,5.07E-04,6.46E-04,6.40E-04,,p,6.46E-04,r,0.000138743,r,0.000138743,t,0.000505723
1.65E-06,0.000463003,0.000121152,0.000615777,,,r,0.000121152,r,0.000121152,t,0.000463003,,1.19E-04,4.61E-04,5.81E-04,6.14E-04,,p,5.81E-04,r,0.000121152,r,0.000121152,t,0.000463003
5.50E-07,0.00045693,0.000152684,0.000705404,,,r,0.000152684,r,0.000152684,t,0.00045693,,1.52E-04,4.56E-04,6.09E-04,7.05E-04,,p,6.09E-04,r,0.000152684,r,0.000152684,t,0.00045693
2.20E-07,0.000469616,0.000162781,0.000582568,,,r,0.000162781,r,0.000162781,t,0.000469616,,1.63E-04,4.69E-04,6.32E-04,5.82E-04,,p,6.32E-04,r,0.000162781,r,0.000162781,t,0.000469616
1.23E-08,0.000542078,0.000149998,0.000625149,,,r,0.000149998,r,0.000149998,t,0.000542078,,1.50E-04,5.42E-04,6.92E-04,6.25E-04,,p,6.92E-04,r,0.000149998,r,0.000149998,t,0.000542078
-9.39E-07,0.000544152,0.000139751,0.000734025,,,r,0.000139751,r,0.000139751,t,0.000544152,,1.41E-04,5.45E-04,6.86E-04,7.35E-04,,p,6.86E-04,r,0.000139751,r,0.000139751,t,0.000544152
8.20E-07,0.00052959,0.000161556,0.00059654,,,r,0.000161556,r,0.000161556,t,0.00052959,,1.61E-04,5.29E-04,6.90E-04,5.96E-04,,p,6.90E-04,r,0.000161556,r,0.000161556,t,0.00052959
-2.83E-06,0.000552867,0.000154061,0.000624688,,,r,0.000154061,r,0.000154061,t,0.000552867,,1.57E-04,5.56E-04,7.13E-04,6.28E-04,,p,7.13E-04,r,0.000154061,r,0.000154061,t,0.000552867
-1.04E-06,0.000518349,0.000144853,0.000703008,,,r,0.000144853,r,0.000144853,t,0.000518349,,1.46E-04,5.19E-04,6.65E-04,7.04E-04,,p,6.65E-04,r,0.000144853,r,0.000144853,t,0.000518349
-2.05E-07,0.000479503,0.000148046,0.000542372,,,r,0.000148046,r,0.000148046,t,0.000479503,,1.48E-04,4.80E-04,6.28E-04,5.43E-04,,p,6.28E-04,r,0.000148046,r,0.000148046,t,0.000479503
1.81E-06,0.000513613,0.000156165,0.00069094,,,r,0.000156165,r,0.000156165,t,0.000513613,,1.54E-04,5.12E-04,6.66E-04,6.89E-04,,p,6.66E-04,r,0.000156165,r,0.000156165,t,0.000513613
-1.18E-06,0.000447052,0.000139534,0.000637495,,,r,0.000139534,r,0.000139534,t,0.000447052,,1.41E-04,4.48E-04,5.89E-04,6.39E-04,,p,5.89E-04,r,0.000139534,r,0.000139534,t,0.000447052
-2.50E-06,0.00048279,0.000132682,0.000638784,,,r,0.000132682,r,0.000132682,t,0.00048279,,1.35E-04,4.85E-04,6.20E-04,6.41E-04,,p,6.20E-04,r,0.000132682,r,0.000132682,t,0.00048279
1.07E-06,0.00057242,0.000158039,0.000546681,,,r,0.000158039,r,0.000158039,t,0.00057242,,1.57E-04,5.71E-04,7.28E-04,5.46E-04,,p,7.28E-04,r,0.000158039,r,0.000158039,t,0.00057242
-1.42E-07,0.000582078,0.00012046,0.000585156,,,r,0.00012046,r,0.00012046,t,0.000582078,,1.21E-04,5.82E-04,7.03E-04,5.85E-04,,p,7.03E-04,r,0.00012046,r,0.00012046,t,0.000582078
9.05E-07,0.000512136,0.000180455,0.000601543,,,r,0.000180455,r,0.000180455,t,0.000512136,,1.80E-04,5.11E-04,6.91E-04,6.01E-04,,p,6.91E-04,r,0.000180455,r,0.000180455,t,0.000512136
5.20E-07,0.000473692,0.000173215,0.000532965,,,r,0.000173215,r,0.000173215,t,0.000473692,,1.73E-04,4.73E-04,6.46E-04,5.32E-04,,p,6.46E-04,r,0.000173215,r,0.000173215,t,0.000473692
1.38E-07,0.000513635,0.000159626,0.000641729,,,r,0.000159626,r,0.000159626,t,0.000513635,,1.59E-04,5.13E-04,6.73E-04,6.42E-04,,p,6.73E-04,r,0.000159626,r,0.000159626,t,0.000513635
1.95E-07,0.000487001,0.000141472,0.000642783,,,r,0.000141472,r,0.000141472,t,0.000487001,,1.41E-04,4.87E-04,6.28E-04,6.43E-04,,p,6.28E-04,r,0.000141472,r,0.000141472,t,0.000487001
-6.41E-07,0.000502648,0.000172516,0.000740968,,,r,0.000172516,r,0.000172516,t,0.000502648,,1.73E-04,5.03E-04,6.76E-04,7.42E-04,,p,6.76E-04,r,0.000172516,r,0.000172516,t,0.000502648
-1.35E-06,0.000475394,0.000142938,0.000671013,,,r,0.000142938,r,0.000142938,t,0.000475394,,1.44E-04,4.77E-04,6.21E-04,6.72E-04,,p,6.21E-04,r,0.000142938,r,0.000142938,t,0.000475394
-7.73E-07,0.000518097,0.000172855,0.000660137,,,r,0.000172855,r,0.000172855,t,0.000518097,,1.74E-04,5.19E-04,6.92E-04,6.61E-04,,p,6.92E-04,r,0.000172855,r,0.000172855,t,0.000518097
1.34E-06,0.000520785,0.000160038,0.000700896,,,r,0.000160038,r,0.000160038,t,0.000520785,,1.59E-04,5.19E-04,6.78E-04,7.00E-04,,p,6.78E-04,r,0.000160038,r,0.000160038,t,0.000520785
-1.49E-06,0.000540281,0.000148314,0.000776162,,,r,0.000148314,r,0.000148314,t,0.000540281,,1.50E-04,5.42E-04,6.92E-04,7.78E-04,,p,6.92E-04,r,0.000148314,r,0.000148314,t,0.000540281
3.27E-08,0.000483365,0.000174874,0.000624426,,,r,0.000174874,r,0.000174874,t,0.000483365,,1.75E-04,4.83E-04,6.58E-04,6.24E-04,,p,6.58E-04,r,0.000174874,r,0.000174874,t,0.000483365
1.13E-06,0.000471361,0.000148477,0.000717996,,,r,0.000148477,r,0.000148477,t,0.000471361,,1.47E-04,4.70E-04,6.18E-04,7.17E-04,,p,6.18E-04,r,0.000148477,r,0.000148477,t,0.000471361
-1.20E-06,0.000501734,0.00016998,0.000666492,,,r,0.00016998,r,0.00016998,t,0.000501734,,1.71E-04,5.03E-04,6.74E-04,6.68E-04,,p,6.74E-04,r,0.00016998,r,0.00016998,t,0.000501734
5.90E-07,0.000505706,0.000146034,0.000684814,,,r,0.000146034,r,0.000146034,t,0.000505706,,1.45E-04,5.05E-04,6.51E-04,6.84E-04,,p,6.51E-04,r,0.000146034,r,0.000146034,t,0.000505706
-2.26E-06,0.000499069,0.000127237,0.000648202,,,r,0.000127237,r,0.000127237,t,0.000499069,,1.30E-04,5.01E-04,6.31E-04,6.50E-04,,p,6.31E-04,r,0.000127237,r,0.000127237,t,0.000499069
1.12E-06,0.00050173,0.000133144,0.000630457,,,r,0.000133144,r,0.000133144,t,0.00050173,,1.32E-04,5.01E-04,6.33E-04,6.29E-04,,p,6.33E-04,r,0.000133144,r,0.000133144,t,0.00050173
-2.14E-07,0.000580472,0.000151522,0.000728482,,,r,0.000151522,r,0.000151522,t,0.000580472,,1.52E-04,5.81E-04,7.32E-04,7.29E-04,,p,7.32E-04,r,0.000151522,r,0.000151522,t,0.000580472
-8.69E-09,0.000522013,0.000188016,0.000749271,,,r,0.000188016,r,0.000188016,t,0.000522013,,1.88E-04,5.22E-04,7.10E-04,7.49E-04,,p,7.10E-04,r,0.000188016,r,0.000188016,t,0.000522013
-4.18E-07,0.000407972,0.000154208,0.000683447,,,r,0.000154208,r,0.000154208,t,0.000407972,,1.55E-04,4.08E-04,5.63E-04,6.84E-04,,p,5.63E-04,r,0.000154208,r,0.000154208,t,0.000407972
-1.30E-06,0.000502821,0.000171314,0.000589358,,,r,0.000171314,r,0.000171314,t,0.000502821,,1.73E-04,5.04E-04,6.77E-04,5.91E-04,,p,6.77E-04,r,0.000171314,r,0.000171314,t,0.000502821
7.06E-07,0.000507446,0.000135293,0.000628763,,,r,0.000135293,r,0.000135293,t,0.000507446,,1.35E-04,5.07E-04,6.41E-04,6.28E-04,,p,6.41E-04,r,0.000135293,r,0.000135293,t,0.000507446
-1.53E-07,0.000462457,0.000146473,0.000695904,,,r,0.000146473,r,0.000146473,t,0.000462457,,1.47E-04,4.63E-04,6.09E-04,6.96E-04,,p,6.09E-04,r,0.000146473,r,0.000146473,t,0.000462457
2.68E-06,0.000574302,0.000122607,0.000606835,,,r,0.000122607,r,0.000122607,t,0.000574302,,1.20E-04,5.72E-04,6.92E-04,6.04E-04,,p,6.92E-04,r,0.000122607,r,0.000122607,t,0.000574302
2.10E-06,0.000548901,0.000133133,0.000559661,,,r,0.000133133,r,0.000133133,t,0.000548901,,1.31E-04,5.47E-04,6.78E-04,5.58E-04,,p,6.78E-04,r,0.000133133,r,0.000133133,t,0.000548901
-2.09E-06,0.00051045,0.000157715,0.000648014,,,r,0.000157715,r,0.000157715,t,0.00051045,,1.60E-04,5.13E-04,6.72E-04,6.50E-04,,p,6.72E-04,r,0.000157715,r,0.000157715,t,0.00051045
1.12E-06,0.000459746,0.000141663,0.000630095,,,r,0.000141663,r,0.000141663,t,0.000459746,,1.41E-04,4.59E-04,5.99E-04,6.29E-04,,p,5.99E-04,r,0.000141663,r,0.000141663,t,0.000459746
2.98E-07,0.000403849,0.000129248,0.000715475,,,r,0.000129248,r,0.000129248,t,0.000403849,,1.29E-04,4.04E-04,5.33E-04,7.15E-04,,p,5.33E-04,r,0.000129248,r,0.000129248,t,0.000403849
7.28E-07,0.000546996,0.00016466,0.000648255,,,r,0.00016466,r,0.00016466,t,0.000546996,,1.64E-04,5.46E-04,7.10E-04,6.48E-04,,p,7.10E-04,r,0.00016466,r,0.00016466,t,0.000546996
-4.11E-07,0.000434746,0.000145553,0.000688904,,,r,0.000145553,r,0.000145553,t,0.000434746,,1.46E-04,4.35E-04,5.81E-04,6.89E-04,,p,5.81E-04,r,0.000145553,r,0.000145553,t,0.000434746
8.74E-08,0.000525939,0.000162965,0.000703403,,,r,0.000162965,r,0.000162965,t,0.000525939,,1.63E-04,5.26E-04,6.89E-04,7.03E-04,,p,6.89E-04,r,0.000162965,r,0.000162965,t,0.000525939
-9.32E-07,0.000453806,0.000133117,0.000702542,,,r,0.000133117,r,0.000133117,t,0.000453806,,1.34E-04,4.55E-04,5.89E-04,7.03E-04,,p,5.89E-04,r,0.000133117,r,0.000133117,t,0.000453806
-7.87E-07,0.000525447,0.000129597,0.000665012,,,r,0.000129597,r,0.000129597,t,0.000525447,,1.30E-04,5.26E-04,6.57E-04,6.66E-04,,p,6.57E-04,r,0.000129597,r,0.000129597,t,0.000525447
9.46E-07,0.000542287,0.000142804,0.000747447,,,r,0.000142804,r,0.000142804,t,0.000542287,,1.42E-04,5.41E-04,6.83E-04,7.47E-04,,p,6.83E-04,r,0.000142804,r,0.000142804,t,0.000542287
-1.38E-06,0.000506446,0.000143473,0.000647518,,,r,0.000143473,r,0.000143473,t,0.000506446,,1.45E-04,5.08E-04,6.53E-04,6.49E-04,,p,6.53E-04,r,0.000143473,r,0.000143473,t,0.000506446
-1.48E-07,0.000521764,0.000141888,0.000696738,,,r,0.000141888,r,0.000141888,t,0.000521764,,1.42E-04,5.22E-04,6.64E-04,6.97E-04,,p,6.64E-04,r,0.000141888,r,0.000141888,t,0.000521764
-1.15E-06,0.000557177,0.000147905,0.000642757,,,r,0.000147905,r,0.000147905,t,0.000557177,,1.49E-04,5.58E-04,7.07E-04,6.44E-04,,p,7.07E-04,r,0.000147905,r,0.000147905,t,0.000557177
-1.95E-07,0.000500893,0.00012552,0.000704579,,,r,0.00012552,r,0.00012552,t,0.000500893,,1.26E-04,5.01E-04,6.27E-04,7.05E-04,,p,6.27E-04,r,0.00012552,r,0.00012552,t,0.000500893
-9.22E-07,0.000452384,0.000153644,0.000642694,,,r,0.000153644,r,0.000153644,t,0.000452384,,1.55E-04,4.53E-04,6.08E-04,6.44E-04,,p,6.08E-04,r,0.000153644,r,0.000153644,t,0.000452384
9.34E-08,0.00049388,0.000155208,0.00062872,,,r,0.000155208,r,0.000155208,t,0.00049388,,1.55E-04,4.94E-04,6.49E-04,6.29E-04,,p,6.49E-04,r,0.000155208,r,0.000155208,t,0.00049388
1.35E-06,0.000449415,0.000144794,0.000563235,,,r,0.000144794,r,0.000144794,t,0.000449415,,1.43E-04,4.48E-04,5.92E-04,5.62E-04,,p,5.92E-04,r,0.000144794,r,0.000144794,t,0.000449415
1.01E-06,0.000495839,0.000171217,0.000614592,,,r,0.000171217,r,0.000171217,t,0.000495839,,1.70E-04,4.95E-04,6.65E-04,6.14E-04,,p,6.65E-04,r,0.000171217,r,0.000171217,t,0.000495839
3.32E-06,0.00051253,0.000145412,0.000669956,,,r,0.000145412,r,0.000145412,t,0.00051253,,1.42E-04,5.09E-04,6.51E-04,6.67E-04,,p,6.51E-04,r,0.000145412,r,0.000145412,t,0.00051253
-2.16E-06,0.000468702,0.000158215,0.000654218,,,r,0.000158215,r,0.000158215,t,0.000468702,,1.60E-04,4.71E-04,6.31E-04,6.56E-04,,p,6.31E-04,r,0.000158215,r,0.000158215,t,0.000468702
1.25E-06,0.000485176,0.00013496,0.000587473,,,r,0.00013496,r,0.00013496,t,0.000485176,,1.34E-04,4.84E-04,6.18E-04,5.86E-04,,p,6.18E-04,r,0.00013496,r,0.00013496,t,0.000485176
2.81E-07,0.000574621,0.00014644,0.000656252,,,r,0.00014644,r,0.00014644,t,0.000574621,,1.46E-04,5.74E-04,7.20E-04,6.56E-04,,p,7.20E-04,r,0.00014644,r,0.00014644,t,0.000574621
